t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,279.7012,3.103182e-01,9.999999e-01,C,4.116662e-03,1.333333e-01,0.4108%,1.101035e-04,9.898000e-05,3.814517e-05,2.834369e-19,3.655768e-12,3.959066e-05,2.091068e-07,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.778283e-18,1.728967e-28,7.678759e-19,4.591919e-33,4.711341e-24,6.338533e-19,3.382794e-21,2.505868e-42,-4.769133e-24,-4.702246e-26,-7.228206e-19,-2.655353e-34,-4.711259e-24,-2.081249e-26,-1.099130e-28,-2.655299e-34,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.778278e-18,1.550633e-18,4.505533e-20,4.326384e-33,8.269145e-29,6.338533e-19,3.382794e-21,-2.655299e-34
4.4200,24.00,280.2266,3.732550e-01,9.999996e-01,Mg,4.059580e-03,1.333333e-01,0.4051%,2.471197e-04,2.165800e-04,4.080291e-05,5.988856e-19,4.209574e-12,8.810414e-05,4.696750e-07,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.836096e-18,3.390226e-32,7.918951e-19,4.679710e-33,4.755497e-24,6.457684e-19,3.492364e-21,-2.505868e-43,-5.078120e-24,-2.780367e-25,-7.646994e-19,-6.600438e-34,-4.754179e-24,-1.156580e-25,-6.165135e-28,-6.600398e-34,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.836091e-18,1.550633e-18,2.719574e-20,4.019667e-33,1.318554e-27,6.457683e-19,3.492364e-21,-6.600398e-34
6.8200,24.00,280.7749,4.389248e-01,9.999992e-01,Mg,4.010937e-03,1.333333e-01,0.4003%,3.883656e-04,3.341800e-04,4.255866e-05,8.950267e-19,4.280170e-12,1.374771e-04,7.383137e-07,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.886391e-18,4.024683e-30,8.134168e-19,4.773193e-33,4.820412e-24,6.556919e-19,3.586904e-21,-1.252934e-43,-5.571778e-24,-6.515319e-25,-7.934925e-19,-9.704718e-34,-4.820977e-24,-2.658692e-25,-1.427739e-27,-9.704670e-34,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.886385e-18,1.550632e-18,1.992425e-20,3.802722e-33,-5.651993e-28,6.556916e-19,3.586902e-21,-9.704670e-34
9.2200,24.00,281.8194,5.640398e-01,9.999979e-01,Mg,3.931663e-03,1.333333e-01,0.3924%,5.161435e-04,4.430669e-04,4.307414e-05,1.164763e-18,4.414853e-12,1.789238e-04,1.014590e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.987534e-18,5.893074e-30,8.526604e-19,5.089235e-33,4.973476e-24,6.781193e-19,3.812688e-21,2.505868e-43,-1.050275e-18,-5.251359e-19,-8.806929e-19,-2.023548e-33,-4.987994e-24,-5.251346e-19,-4.064750e-27,-2.025875e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.372590e-19,1.025497e-18,-2.803250e-20,3.065686e-33,-1.451838e-26,1.529848e-19,3.812684e-21,-2.025875e-33
11.6200,24.00,285.1167,9.589853e-01,9.999976e-01,Mg,3.796820e-03,1.333333e-01,0.3790%,5.821103e-04,5.128865e-04,4.196640e-05,1.435944e-18,4.897523e-12,1.850812e-04,1.331124e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.258939e-18,3.587541e-33,9.497152e-19,6.201229e-33,5.553545e-24,7.428945e-19,4.487981e-21,-2.923513e-43,-1.451995e-18,-7.259955e-19,-8.260768e-19,-2.006378e-33,-5.587503e-24,-7.259941e-19,-5.321889e-27,-2.006377e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.069441e-19,8.246374e-19,1.236384e-19,4.194851e-33,-3.395826e-26,1.690035e-20,4.487975e-21,-2.006377e-33
14.0200,24.00,286.2708,1.265198e+00,9.999980e-01,Mg,4.051785e-03,1.333333e-01,0.4044%,6.387685e-04,5.699855e-04,4.438332e-05,1.755914e-18,5.227864e-12,1.834597e-04,1.675340e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.409777e-18,3.695167e-32,1.017338e-18,6.624456e-33,5.889400e-24,8.011493e-19,4.589735e-21,-4.176447e-43,-1.706182e-18,-8.530890e-19,-9.939878e-19,-2.268626e-33,-5.918314e-24,-8.530874e-19,-4.670637e-27,-2.264706e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.035955e-19,6.975439e-19,2.335065e-20,4.355830e-33,-2.891394e-26,-5.193805e-20,4.589731e-21,-2.264706e-33
16.4200,24.00,287.0245,1.511424e+00,9.999958e-01,Mg,4.230697e-03,1.333333e-01,0.4222%,6.894604e-04,6.194658e-04,4.613461e-05,2.094697e-18,5.455557e-12,1.777339e-04,2.024559e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.512818e-18,-7.175082e-34,1.064193e-18,6.912674e-33,6.119475e-24,8.420947e-19,4.604227e-21,-2.088224e-43,-1.874684e-18,-9.373404e-19,-1.041981e-18,-2.362924e-33,-6.125795e-24,-9.373386e-19,-9.656540e-27,-2.363968e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.381330e-19,6.132925e-19,2.221166e-20,4.549750e-33,-6.320058e-27,-9.524397e-20,4.604217e-21,-2.363968e-33
18.8200,24.00,287.6052,1.701142e+00,9.999949e-01,Mg,4.381491e-03,1.333333e-01,0.4372%,7.361122e-04,6.636656e-04,4.766405e-05,2.444454e-18,5.621483e-12,1.694337e-04,2.371847e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.583265e-18,1.653856e-31,1.097782e-18,7.087032e-33,6.264967e-24,8.727129e-19,4.545621e-21,5.011737e-43,-1.986842e-18,-9.934191e-19,-1.079700e-18,-2.428796e-33,-6.268842e-24,-9.934167e-19,-1.150469e-26,-2.428790e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.964234e-19,5.572138e-19,1.808231e-20,4.658235e-33,-3.875395e-27,-1.207038e-19,4.545609e-21,-2.428790e-33
21.2200,24.00,288.0155,1.835190e+00,9.999940e-01,Mg,4.494819e-03,1.333333e-01,0.4485%,7.804150e-04,7.045234e-04,4.887919e-05,2.799847e-18,5.707532e-12,1.597534e-04,2.712935e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.628581e-18,1.173962e-28,1.120450e-18,7.183848e-33,6.348236e-24,8.941914e-19,4.445288e-21,8.728774e-42,-2.053444e-18,-1.026720e-18,-1.106497e-18,-2.474766e-33,-6.353124e-24,-1.026717e-18,-1.341108e-26,-2.474769e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.751378e-19,5.239128e-19,1.395286e-20,4.709081e-33,-4.888678e-27,-1.325260e-19,4.445275e-21,-2.474769e-33
23.6200,24.00,288.2826,1.922447e+00,9.999930e-01,Mg,4.572328e-03,1.333333e-01,0.4562%,8.237101e-04,7.435391e-04,4.979151e-05,3.157831e-18,5.757104e-12,1.495634e-04,3.045425e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.655074e-18,3.581123e-28,1.134630e-18,7.227277e-33,6.387166e-24,9.082532e-19,4.321589e-21,2.810749e-41,-2.086297e-18,-1.043147e-18,-1.124438e-18,-2.499794e-33,-6.385590e-24,-1.043144e-18,-1.520949e-26,-2.499793e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.687772e-19,5.074861e-19,1.019156e-20,4.727483e-33,1.576313e-27,-1.348907e-19,4.321574e-21,-2.499793e-33
