t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,299.6976,1.007731e+05,3.598038e+03,P_CO2,1.669701e-05,1.998501e+00,0.0017%,1.979976e-02,9.898000e-01,1.669104e-04,3.960743e-12,1.093206e-05,5.215071e-03,1.350654e-03,1.151777e-22,0.000000e+00,1.550633e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.163103e-16,6.926991e-22,1.194439e-16,2.192455e-25,-1.418009e-21,8.371885e-17,1.516505e-17,5.651568e-36,6.902438e-24,1.312865e-22,-1.194451e-16,-1.172138e-34,-8.420508e-29,2.444000e-25,6.919666e-26,2.025786e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.163103e-16,1.550633e-14,-1.241413e-21,2.192455e-25,-1.418009e-21,8.371885e-17,1.516505e-17,7.677354e-36
4.4200,24.00,299.6976,1.007731e+05,1.000000e+00,Alkalinity,1.667948e-05,1.998501e+00,0.0017%,4.361917e-02,2.165800e+00,1.791187e-04,3.936805e-12,1.081960e-05,1.153884e-02,2.119600e-03,5.298721e-22,0.000000e+00,1.550633e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.118913e-16,1.298510e-21,1.193099e-16,2.142087e-25,-1.524432e-21,8.305305e-17,6.420698e-18,7.368506e-36,9.945218e-24,4.894794e-22,-1.193114e-16,9.646283e-37,1.081965e-29,5.209778e-25,1.072320e-25,2.427551e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.118913e-16,1.550633e-14,-1.486503e-21,2.142087e-25,-1.524432e-21,8.305305e-17,6.420698e-18,9.796057e-36
7.3000,28.80,299.6976,1.007731e+05,1.000000e+00,Alkalinity,1.665793e-05,1.998501e+00,0.0017%,7.176548e-02,3.577000e+00,1.944868e-04,4.065226e-12,1.067982e-05,1.906083e-02,2.482251e-03,1.218010e-21,0.000000e+00,1.550633e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.067228e-16,-1.653139e-26,1.191450e-16,2.165054e-25,-1.535715e-21,8.225859e-17,2.280441e-18,2.505868e-39,8.545111e-26,4.145178e-24,-1.191468e-16,4.461187e-36,1.354261e-29,2.149591e-26,2.809779e-27,5.651884e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.067228e-16,1.550633e-14,-1.729560e-21,2.165054e-25,-1.535715e-21,8.225859e-17,2.280441e-18,5.676943e-37
10.1800,28.80,299.6976,1.007731e+05,1.000000e+00,Mg,1.663647e-05,1.998501e+00,0.0017%,9.914163e-02,4.988043e+00,1.943298e-04,3.722767e-12,1.054144e-05,2.643424e-02,2.533898e-03,0.000000e+00,0.000000e+00,1.550633e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.458914e-17,-1.732448e-16,1.189822e-16,-5.907578e-25,-1.532851e-21,-2.606211e-18,-8.320569e-17,-1.512038e-30,6.757791e-25,1.214252e-22,-1.189845e-16,5.850229e-36,1.447380e-29,7.953200e-26,8.432936e-27,7.598679e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.458914e-17,1.533308e-14,-2.310070e-21,-5.907578e-25,-1.532851e-21,-2.606211e-18,-8.320569e-17,-1.512037e-30
13.0600,28.80,299.6976,1.007731e+05,1.000000e+00,Alkalinity,1.661978e-05,1.998501e+00,0.0017%,1.181616e-01,6.394977e+00,1.942083e-04,3.835442e-12,1.042854e-05,3.175253e-02,1.308969e-03,0.000000e+00,0.000000e+00,1.550633e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.789026e-17,-1.032293e-16,1.188562e-16,-5.004333e-25,-1.205356e-21,3.080151e-17,-3.505979e-17,-9.008231e-31,5.910592e-24,3.018819e-21,-1.188578e-16,4.608972e-35,2.645096e-29,7.014058e-25,4.863050e-26,2.503606e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.789026e-17,1.540310e-14,-1.586662e-21,-5.004333e-25,-1.205356e-21,3.080151e-17,-3.505979e-17,-9.008206e-31
15.9400,28.80,299.6976,1.007731e+05,1.000000e+00,Alkalinity,1.660687e-05,1.998501e+00,0.0017%,1.315668e-01,7.799169e+00,1.941143e-04,3.924383e-12,1.033870e-05,3.434782e-02,9.238340e-04,6.876319e-25,0.000000e+00,1.550633e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.958857e-16,9.184104e-28,1.187589e-16,-4.251675e-25,-4.330327e-22,8.060239e-17,1.982140e-17,4.176447e-40,2.137357e-25,1.175388e-23,-1.187586e-16,6.596692e-36,1.619034e-29,5.176435e-26,1.368682e-27,7.551554e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.958857e-16,1.550633e-14,2.394289e-22,-4.251675e-25,-4.330327e-22,8.060239e-17,1.982140e-17,7.555730e-37
