t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,275.0000,6.932245e+03,2.465802e+02,P_CO2,4.054952e-04,1.857227e+00,0.0405%,4.802769e-03,9.898000e-03,5.519382e-05,3.694434e-15,2.681649e-06,1.295870e-03,2.115035e-04,3.674082e-22,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.691118e-17,6.420148e-26,2.873958e-17,9.519098e-29,4.694410e-20,2.118916e-17,3.660024e-18,4.928208e-40,-1.560364e-21,2.599252e-24,-2.872570e-17,-1.018916e-35,-1.561892e-21,-1.842013e-26,-2.627404e-27,-1.378139e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.690962e-17,1.550633e-16,1.387714e-20,9.519097e-29,4.538221e-20,2.118916e-17,3.660024e-18,-1.378090e-35
4.4200,24.00,275.0000,1.499366e+04,1.162886e+00,P_CO2,4.150064e-04,1.857227e+00,0.0415%,1.070507e-02,2.165800e-02,5.898840e-05,1.347886e-14,5.582982e-06,2.935340e-03,4.920171e-04,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.856653e-17,7.806489e-29,2.973061e-17,1.596645e-28,3.485611e-20,2.194775e-17,3.702798e-18,4.594092e-41,-2.576090e-21,-9.993479e-25,-2.972266e-17,-2.348642e-35,-2.575593e-21,-1.353406e-25,-2.270851e-26,-2.320859e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.856396e-17,1.550633e-16,7.951801e-21,1.596645e-28,3.228052e-20,2.194775e-17,3.702798e-18,-2.320854e-35
7.3000,28.80,275.0000,2.452783e+04,1.000000e+00,C,4.221478e-04,1.857227e+00,0.0422%,1.791373e-02,3.577000e-02,6.352114e-05,3.103096e-14,8.122902e-06,4.957546e-03,8.261457e-04,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.976074e-17,1.109100e-24,3.041508e-17,2.241324e-28,2.728187e-20,2.244752e-17,3.633176e-18,1.108429e-38,-2.937959e-21,7.668926e-23,-3.040946e-17,6.471728e-34,-2.951594e-21,2.366305e-25,5.978146e-26,-2.507355e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.975781e-17,1.550634e-16,5.612759e-21,2.241331e-28,2.433028e-20,2.244752e-17,3.633176e-18,-2.506246e-35
10.7560,34.56,275.0000,3.771630e+04,8.434680e-01,C,4.289725e-04,1.857227e+00,0.0429%,2.388372e-02,5.129587e-02,6.920265e-05,6.000724e-14,1.077158e-05,6.732685e-03,5.839820e-04,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.104250e-17,6.428873e-29,3.104077e-17,3.053113e-28,2.447996e-20,2.291503e-17,4.715301e-18,-5.847026e-41,-2.631712e-17,-1.316669e-17,-3.103548e-17,-1.255087e-31,-2.300632e-21,-6.578885e-18,-6.577436e-18,-1.182423e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.472538e-17,1.418966e-16,5.293272e-21,3.051858e-28,2.217933e-20,1.633615e-17,-1.862135e-18,-1.182423e-31
14.9032,41.47,299.6976,1.007731e+05,1.671871e+00,P_CO2,1.437345e-03,1.721710e+00,0.1436%,3.008713e-02,6.350835e-02,2.161524e-04,1.026055e-13,1.067146e-05,6.594920e-03,2.168756e-04,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.697835e-16,7.045126e-26,1.025346e-16,3.110281e-28,6.064982e-21,7.181675e-17,1.942421e-17,3.842331e-40,-2.256494e-16,-1.129152e-16,-1.025298e-16,-1.120139e-30,-1.525753e-20,-9.277569e-17,-2.002486e-17,-1.012550e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.413407e-17,4.214811e-17,4.778564e-21,3.099080e-28,-9.192544e-21,-2.095894e-17,-6.006411e-19,-1.012550e-30
19.0504,41.47,299.6976,1.007731e+05,1.842430e-01,C,1.443265e-03,1.730091e+00,0.1442%,3.661667e-02,7.003766e-02,2.167103e-04,1.450189e-13,8.888195e-06,4.484962e-03,1.561058e-04,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.699317e-16,7.294732e-24,1.029510e-16,3.236490e-28,7.311277e-20,7.228054e-17,1.994107e-17,4.280858e-38,-2.134511e-16,-1.068142e-16,-1.029441e-16,-1.105629e-30,-1.041550e-19,-8.626033e-17,-2.034531e-17,-9.572575e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.648060e-17,4.824909e-17,6.910730e-21,3.225434e-28,-3.104227e-20,-1.397980e-17,-4.042382e-19,-9.572575e-31
24.0270,49.77,299.6976,1.007731e+05,7.350270e-01,Si,1.472837e-03,1.767107e+00,0.1472%,4.594336e-02,7.938899e-02,2.450263e-04,1.994429e-13,5.945059e-06,3.066750e-03,1.197231e-04,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.740369e-16,-3.673642e-29,1.050616e-16,3.402269e-28,1.948453e-19,7.387220e-17,2.043694e-17,2.923513e-41,-2.692783e-16,-1.347657e-16,-1.604499e-17,-1.469816e-30,-1.131829e-19,-1.063963e-16,-2.809160e-17,-1.206249e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.758573e-18,2.029763e-17,8.901659e-17,3.387571e-28,8.166238e-20,-3.252412e-17,-7.654653e-18,-1.206249e-30
26.5154,24.88,299.6976,1.007731e+05,9.747183e-01,Si,1.490039e-03,1.788536e+00,0.1489%,5.081137e-02,8.419129e-02,1.633019e-04,2.277150e-13,4.806689e-06,2.536151e-03,9.152130e-05,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.764927e-16,6.428873e-29,1.062850e-16,3.491967e-28,2.387737e-19,7.478005e-17,2.089872e-17,-1.670579e-41,-2.585994e-16,-1.294180e-16,-1.360734e-18,-1.450586e-30,-7.676969e-20,-1.017294e-16,-2.745865e-17,-1.157708e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.789327e-17,2.564531e-17,1.049243e-16,3.477461e-28,1.620040e-19,-2.694935e-17,-6.559931e-18,-1.157708e-30
29.0037,24.88,299.6976,1.007731e+05,2.204802e-01,C,1.449772e-03,1.740950e+00,0.1449%,5.591810e-02,8.925266e-02,1.683065e-04,2.569673e-13,4.094365e-06,2.181054e-03,8.037104e-05,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.683058e-16,5.602304e-28,1.034078e-16,3.585323e-28,2.598507e-19,7.279359e-17,2.055768e-17,2.923513e-41,-1.978991e-16,-9.903881e-17,-1.033632e-16,-1.141322e-30,-2.700206e-19,-7.793990e-17,-2.071343e-17,-8.853608e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.040670e-17,5.602448e-17,4.459400e-20,3.573910e-28,-1.016989e-20,-5.146314e-18,-1.557432e-19,-8.853608e-31
31.9897,29.86,299.6976,1.007731e+05,2.257017e-01,C,1.450278e-03,1.742453e+00,0.1449%,6.217298e-02,9.548376e-02,1.824297e-04,2.932112e-13,3.491709e-06,1.874348e-03,7.383669e-05,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.674877e-16,8.284062e-27,1.034387e-16,3.703289e-28,2.817216e-19,7.284433e-17,2.059844e-17,4.176447e-42,-1.957230e-16,-9.795633e-17,-1.034392e-16,-1.167582e-30,-2.894244e-19,-7.682118e-17,-2.071782e-17,-8.747932e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.176460e-17,5.710696e-17,-5.294072e-22,3.691614e-28,-7.702756e-21,-3.976855e-18,-1.193808e-19,-8.747932e-31
