t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,330.6728,1.006602e+05,3.594006e+03,P_CO2,1.542909e-03,1.821190e+00,0.1542%,5.196642e-02,6.851657e-02,1.008990e-03,6.265676e-14,7.212696e-07,1.046395e-03,9.999265e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.651687e-15,2.755231e-28,1.030305e-15,8.202409e-28,7.351936e-19,6.280459e-16,1.192070e-16,1.670579e-40,-1.361398e-15,-6.806628e-16,-6.641685e-16,-6.379858e-30,-1.088598e-18,-5.656797e-16,-1.141814e-16,-5.995729e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.290289e-15,8.699701e-16,3.661363e-16,8.138610e-28,-3.534042e-19,6.236625e-17,5.025557e-18,-5.995729e-30
4.4200,24.00,330.6691,1.002594e+05,3.658549e-01,C,1.482515e-03,1.784910e+00,0.1481%,1.176305e-01,1.340862e-01,1.117305e-03,1.258845e-13,5.956158e-07,7.018809e-04,9.627657e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.256963e-15,-4.592052e-29,9.887775e-16,7.971004e-28,6.977004e-19,6.064204e-16,1.103013e-16,-2.923513e-40,-1.438758e-15,-7.199347e-16,-9.888237e-16,-6.841077e-30,-6.986328e-19,-6.079867e-16,-1.103461e-16,-6.037472e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.182055e-16,8.306982e-16,-4.619393e-20,7.902593e-28,-9.323764e-22,-1.566356e-18,-4.483278e-20,-6.037472e-30
7.3000,28.80,330.6752,1.009185e+05,3.759930e-01,C,1.461193e-03,1.788783e+00,0.1460%,1.808410e-01,2.107403e-01,1.231636e-03,1.974933e-13,5.762439e-07,7.815164e-04,1.030309e-04,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.986751e-15,-2.296026e-28,9.739504e-16,7.900128e-28,5.710326e-19,5.992884e-16,1.022514e-16,-3.341158e-40,-1.404146e-15,-7.032055e-16,-9.740903e-16,-7.197878e-30,-5.715413e-19,-5.984489e-16,-1.022812e-16,-5.919511e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.826057e-16,8.474274e-16,-1.399151e-19,7.828149e-28,-5.086603e-22,8.394796e-19,-2.978868e-20,-5.919511e-30
10.1800,28.80,330.6752,1.009185e+05,3.787824e-01,C,1.448196e-03,1.794815e+00,0.1447%,2.260663e-01,2.880566e-01,1.222865e-03,2.689362e-13,5.758876e-07,8.724496e-04,9.019881e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.758985e-15,-2.999928e-17,9.651621e-16,7.972171e-28,4.866980e-19,5.801315e-16,8.638697e-17,-2.656527e-31,-1.333758e-15,-6.686464e-16,-9.652466e-16,-7.511290e-30,-4.861768e-19,-5.788754e-16,-8.647140e-17,-5.762122e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.252262e-16,8.519872e-16,-8.449698e-20,7.897058e-28,5.212818e-22,1.256099e-18,-8.443055e-20,-6.027775e-30
13.0600,28.80,330.6752,1.009185e+05,3.816523e-01,C,1.438114e-03,1.798172e+00,0.1437%,2.597202e-01,3.658140e-01,1.216139e-03,3.416346e-13,6.700073e-07,9.994204e-04,8.524796e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.618371e-15,-4.330598e-17,9.583444e-16,8.174897e-28,3.925993e-19,5.699462e-16,7.806124e-17,-3.829032e-31,-1.296389e-15,-6.506678e-16,-9.584088e-16,-7.924538e-30,-3.911328e-19,-5.684460e-16,-7.809393e-17,-5.670888e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.219824e-16,8.566592e-16,-6.435221e-20,8.095652e-28,1.466563e-21,1.500264e-18,-3.268461e-20,-6.053791e-30
15.9400,28.80,330.6752,1.009185e+05,3.833961e-01,C,1.431101e-03,1.801259e+00,0.1430%,2.855195e-01,4.439549e-01,1.211463e-03,4.166122e-13,8.221686e-07,1.135521e-03,8.357794e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.508932e-15,-5.785372e-17,9.535844e-16,8.476744e-28,2.911802e-19,5.563879e-16,7.284791e-17,-5.107047e-31,-1.260199e-15,-6.332905e-16,-9.535754e-16,-8.317994e-30,-2.894364e-19,-5.555425e-16,-7.284277e-17,-5.549518e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.487326e-16,8.594886e-16,9.001785e-21,8.393564e-28,1.743802e-21,8.454559e-19,5.142132e-21,-6.060223e-30
18.8200,28.80,330.6752,1.009185e+05,3.832599e-01,C,1.432978e-03,1.812802e+00,0.1432%,3.057464e-01,5.221667e-01,1.212477e-03,4.947023e-13,9.670270e-07,1.219769e-03,8.430561e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.305590e-15,-1.343907e-16,9.546874e-16,8.855583e-28,2.029378e-19,4.829074e-16,6.997892e-17,-1.183223e-30,-1.106933e-15,-5.569744e-16,-9.546741e-16,-7.876746e-30,-2.015510e-19,-4.819145e-16,-6.996846e-17,-4.894749e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.986564e-16,8.592678e-16,1.332931e-20,8.776816e-28,1.386771e-21,9.928132e-19,1.046323e-20,-6.077972e-30
21.7000,28.80,330.6752,1.009185e+05,3.829990e-01,C,1.435435e-03,1.823191e+00,0.1434%,3.220027e-01,6.003490e-01,1.213895e-03,5.766348e-13,1.070738e-06,1.314797e-03,8.543685e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.130305e-15,-2.032624e-16,9.561927e-16,9.311069e-28,1.385206e-19,4.170376e-16,6.744716e-17,-1.787110e-30,-9.696455e-16,-4.885255e-16,-9.561750e-16,-7.436462e-30,-1.376157e-19,-4.159492e-16,-6.743301e-17,-4.299235e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.606592e-16,8.588450e-16,1.775743e-20,9.236705e-28,9.048496e-22,1.088379e-18,1.414970e-20,-6.086345e-30
24.5800,28.80,330.6752,1.009185e+05,3.826304e-01,C,1.438461e-03,1.832887e+00,0.1437%,3.352202e-01,6.784844e-01,1.215699e-03,6.630981e-13,1.134843e-06,1.417076e-03,8.685328e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.734177e-16,-2.675734e-16,9.580877e-16,9.841379e-28,9.534223e-20,3.557801e-16,6.514502e-17,-2.350133e-30,-8.420861e-16,-4.248124e-16,-9.580660e-16,-6.963765e-30,-9.481071e-20,-3.546251e-16,-6.512821e-17,-3.740758e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.313316e-16,8.582472e-16,2.176147e-20,9.771741e-28,5.315158e-22,1.154972e-18,1.681581e-20,-6.090890e-30
27.4600,28.80,330.6752,1.009185e+05,3.821807e-01,C,1.441996e-03,1.842151e+00,0.1441%,3.460764e-01,7.565591e-01,1.217843e-03,7.547791e-13,1.171319e-06,1.524535e-03,8.847939e-05,0.000000e+00,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.291675e-16,-3.290229e-16,9.603292e-16,1.044723e-27,6.713869e-20,2.974733e-16,6.300540e-17,-2.887501e-30,-7.207773e-16,-3.640926e-16,-9.603040e-16,-6.432557e-30,-6.684644e-20,-2.962696e-16,-6.298659e-17,-3.206437e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.083902e-16,8.575174e-16,2.523373e-20,1.038291e-27,2.922429e-22,1.203686e-18,1.880763e-20,-6.093938e-30
