t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,275.0000,1.006119e+05,3.592281e+03,P_CO2,4.768824e-05,1.985075e+00,0.0048%,5.695676e-03,9.898001e-02,5.964773e-05,0.000000e+00,1.928188e-05,1.595214e-03,3.968812e-04,3.695540e-23,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.116149e-17,4.959416e-27,3.479477e-17,-6.436826e-26,1.401908e-20,2.584557e-17,6.579816e-18,9.188184e-40,-4.363285e-24,1.993610e-27,-3.479482e-17,-3.729966e-39,-4.353106e-24,-2.699680e-29,-7.045869e-30,-1.574874e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.116148e-17,1.550633e-15,-4.695463e-23,-6.436826e-26,1.401473e-20,2.584557e-17,6.579816e-18,-1.482993e-38
4.4200,24.00,275.0000,1.006119e+05,1.000000e+00,Alkalinity,4.768243e-05,1.985075e+00,0.0048%,1.260193e-02,2.165800e-01,6.323250e-05,0.000000e+00,1.932124e-05,3.554072e-03,8.745763e-04,9.142727e-23,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.096704e-17,-1.653139e-27,3.478979e-17,-6.411119e-26,-3.788069e-22,2.581234e-17,6.030234e-18,-3.341158e-40,8.236178e-27,1.254561e-26,-3.478985e-17,4.768663e-37,7.596301e-31,1.658675e-28,4.289676e-29,3.183952e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.096704e-17,1.550633e-15,-5.449596e-23,-6.411119e-26,-3.788069e-22,2.581234e-17,6.030234e-18,3.150540e-38
7.3000,28.80,275.0000,1.006119e+05,1.000000e+00,Alkalinity,4.767536e-05,1.985075e+00,0.0048%,2.086998e-02,3.577000e-01,6.775422e-05,0.000000e+00,1.928637e-05,5.901373e-03,1.395415e-03,1.436242e-22,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.073446e-17,6.567498e-22,3.478372e-17,-6.380070e-26,-3.875529e-22,2.577248e-17,5.431233e-18,1.841145e-36,1.838524e-23,1.534363e-22,-3.478379e-17,-2.313628e-35,-2.151076e-28,7.003524e-25,1.866412e-25,3.156970e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.073448e-17,1.550634e-15,-6.395935e-23,-6.380070e-26,-3.875531e-22,2.577248e-17,5.431233e-18,4.998115e-36
10.1800,28.80,275.0000,1.006119e+05,1.000000e+00,C,4.766817e-05,1.985075e+00,0.0048%,2.911687e-02,4.988201e-01,6.774836e-05,0.000000e+00,1.925074e-05,8.245041e-03,1.864447e-03,6.514053e-22,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.050233e-17,3.067491e-26,3.477765e-17,-6.348739e-26,-3.951188e-22,2.573257e-17,4.891143e-18,-1.169405e-39,-1.586106e-26,4.766954e-26,-3.477772e-17,3.686239e-38,1.419620e-30,6.422866e-28,1.473031e-28,3.539627e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.050233e-17,1.550633e-15,-6.479586e-23,-6.348739e-26,-3.951188e-22,2.573257e-17,4.891143e-18,3.422687e-38
13.0600,28.80,275.0000,1.006119e+05,1.000000e+00,Alkalinity,4.766089e-05,1.985075e+00,0.0048%,3.734267e-02,6.399401e-01,6.774243e-05,0.000000e+00,1.921448e-05,1.058508e-02,2.286849e-03,6.564430e-22,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.027109e-17,1.213092e-23,3.477150e-17,-6.317224e-26,-4.016165e-22,2.569267e-17,4.404977e-18,2.773161e-38,3.252453e-25,5.566743e-24,-3.477157e-17,2.167760e-38,1.352856e-30,1.864970e-26,4.616098e-27,9.718266e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.027109e-17,1.550633e-15,-6.551719e-23,-6.317224e-26,-4.016165e-22,2.569267e-17,4.404977e-18,1.249143e-37
15.9400,28.80,275.0000,1.006119e+05,1.000000e+00,Alkalinity,4.765354e-05,1.985075e+00,0.0048%,4.554747e-02,7.810601e-01,6.773644e-05,0.000000e+00,1.917766e-05,1.292148e-02,2.667274e-03,7.577779e-22,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.004075e-17,5.141102e-22,3.476529e-17,-6.285540e-26,-4.071595e-22,2.565281e-17,3.967308e-18,1.232887e-36,1.683197e-23,2.943675e-22,-3.476536e-17,-3.432810e-37,-1.345828e-30,9.694930e-25,2.306574e-25,2.507480e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.004076e-17,1.550634e-15,-6.613598e-23,-6.285540e-26,-4.071595e-22,2.565281e-17,3.967308e-18,3.740367e-36
18.8200,28.80,275.0000,1.006119e+05,1.000000e+00,Ca,4.764613e-05,1.985075e+00,0.0048%,5.373135e-02,9.221802e-01,6.773039e-05,0.000000e+00,1.914039e-05,1.525426e-02,3.009907e-03,1.480587e-21,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.981131e-17,-9.184104e-28,3.475903e-17,-6.253701e-26,-4.118470e-22,2.561297e-17,3.573265e-18,-3.341158e-40,-1.360136e-27,8.612758e-26,-3.475910e-17,4.743938e-38,1.855345e-30,1.410512e-27,2.788640e-28,4.544965e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.981131e-17,1.550633e-15,-6.666395e-23,-6.253701e-26,-4.118470e-22,2.561297e-17,3.573265e-18,4.511554e-38
21.7000,28.80,275.0000,1.006119e+05,1.000000e+00,Alkalinity,4.763866e-05,1.985075e+00,0.0048%,6.189438e-02,1.063300e+00,6.772430e-05,0.000000e+00,1.910272e-05,1.758342e-02,3.318515e-03,1.484931e-21,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.958280e-17,3.122595e-27,3.475272e-17,-6.221719e-26,-4.157696e-22,2.557317e-17,3.218471e-18,7.935250e-40,3.232663e-26,1.059323e-25,-3.475279e-17,4.901022e-38,1.936165e-30,1.723559e-27,3.220429e-28,4.702049e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.958280e-17,1.550633e-15,-6.711014e-23,-6.221719e-26,-4.157696e-22,2.557317e-17,3.218471e-18,4.781402e-38
24.5800,28.80,275.0000,1.006119e+05,1.000000e+00,Alkalinity,4.763115e-05,1.985075e+00,0.0048%,7.003667e-02,1.204420e+00,6.771818e-05,0.000000e+00,1.906473e-05,1.990895e-02,3.596485e-03,1.489503e-21,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.935524e-17,2.038871e-26,3.474637e-17,-6.189606e-26,-4.190069e-22,2.553342e-17,2.898992e-18,3.341158e-40,4.579846e-26,1.416269e-25,-3.474644e-17,5.079051e-38,2.083749e-30,2.036606e-27,3.697196e-28,5.194246e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.935524e-17,1.550633e-15,-6.748284e-23,-6.189606e-26,-4.190069e-22,2.553342e-17,2.898992e-18,5.227657e-38
27.4600,28.80,275.0000,1.006119e+05,1.000000e+00,Alkalinity,4.762360e-05,1.985075e+00,0.0048%,7.815829e-02,1.345540e+00,6.771202e-05,0.000000e+00,1.902647e-05,2.223087e-02,3.846865e-03,1.494357e-21,0.000000e+00,1.550633e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.912863e-17,2.176633e-25,3.473999e-17,-6.157373e-26,-4.216318e-22,2.549370e-17,2.611295e-18,7.935250e-40,2.992300e-26,5.453212e-25,-3.474005e-17,8.597734e-38,2.073207e-30,2.464797e-27,4.227937e-28,5.539831e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.912863e-17,1.550633e-15,-6.778977e-23,-6.157373e-26,-4.216318e-22,2.549370e-17,2.611295e-18,5.619183e-38
