t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,321.5256,4.782253e+01,7.079473e-01,P_CO2,5.266069e-03,1.707132e+00,0.5252%,4.303331e-03,3.984864e-03,3.332454e-04,3.633052e-17,7.223690e-10,1.209274e-04,1.153110e-06,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.677634e-16,8.151650e-25,1.281613e-16,7.828906e-31,9.607605e-22,1.077477e-16,3.684761e-19,2.896241e-37,-2.168659e-16,-1.084335e-16,-1.265613e-16,-2.711850e-31,-9.603490e-22,-1.080475e-16,-3.838599e-19,-2.711753e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.089748e-17,4.662981e-17,1.599937e-18,5.117056e-31,4.115528e-25,-2.998540e-19,-1.538377e-20,-2.711750e-31
4.4200,24.00,333.3162,1.109053e+02,1.319101e+00,P_CO2,1.086113e-02,1.654971e+00,1.0802%,6.951972e-03,6.440185e-03,4.978511e-04,6.713213e-17,9.247824e-10,1.386982e-04,7.223112e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.902468e-16,7.892590e-31,1.475446e-16,6.560519e-31,1.033245e-21,1.330691e-16,2.990583e-19,9.188184e-41,-2.667815e-16,-1.333921e-16,-1.473803e-16,-3.197152e-31,-1.033412e-21,-1.330876e-16,-3.005360e-19,-3.200354e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.346521e-17,2.167114e-17,1.642770e-19,3.363367e-31,-1.668086e-25,-1.844185e-20,-1.477657e-21,-3.200354e-31
6.8200,24.00,333.3733,1.270245e+02,1.453426e-01,P_CO2,1.083732e-02,1.645565e+00,1.0779%,8.563501e-03,7.927844e-03,5.080606e-04,9.296126e-17,9.137883e-10,1.384205e-04,6.463775e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.938545e-16,2.152524e-31,1.524562e-16,6.418685e-31,1.016881e-21,1.370171e-16,3.063588e-19,-8.352894e-42,-2.746425e-16,-1.373230e-16,-1.523472e-16,-3.100596e-31,-1.017006e-21,-1.370111e-16,-3.070279e-19,-3.100309e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.921206e-17,1.774031e-17,1.089638e-19,3.318088e-31,-1.251698e-25,5.953470e-21,-6.691475e-22,-3.100309e-31
9.7000,28.80,333.4346,1.443178e+02,1.361412e-01,P_CO2,1.082372e-02,1.636873e+00,1.0765%,1.016229e-02,9.396598e-03,5.359641e-04,1.231530e-16,1.032589e-09,1.578079e-04,6.473768e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.971822e-16,0.000000e+00,1.571007e-16,6.340130e-31,1.001215e-21,1.406656e-16,3.128792e-19,-2.088224e-41,-2.819128e-16,-1.409585e-16,-1.570117e-16,-3.061587e-31,-1.001265e-21,-1.406397e-16,-3.131655e-19,-3.065795e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.526944e-17,1.410475e-17,8.898182e-20,3.278543e-31,-5.048675e-26,2.591707e-20,-2.862969e-22,-3.065795e-31
13.1560,34.56,333.4963,1.617148e+02,1.205462e-01,P_CO2,1.081650e-02,1.628927e+00,1.0758%,1.167135e-02,1.078125e-02,5.688123e-04,1.589315e-16,1.182757e-09,1.833328e-04,6.773314e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.002147e-16,1.435016e-31,1.613917e-16,6.307968e-31,9.883200e-22,1.439924e-16,3.190900e-19,8.352894e-41,-2.885810e-16,-1.442930e-16,-1.613275e-16,-3.063175e-31,-9.883695e-22,-1.439673e-16,-3.192261e-19,-3.062690e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.163375e-17,1.077027e-17,6.414393e-20,3.244793e-31,-4.946421e-26,2.510392e-20,-1.360211e-22,-3.062690e-31
17.3032,41.47,333.5565,1.787141e+02,1.051193e-01,P_CO2,1.081620e-02,1.622003e+00,1.0758%,1.304478e-02,1.203899e-02,6.081228e-04,2.017297e-16,1.370600e-09,2.157696e-04,7.319624e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.028715e-16,5.740065e-31,1.651793e-16,6.311616e-31,9.775975e-22,1.468895e-16,3.247938e-19,2.505868e-41,-2.943993e-16,-1.472026e-16,-1.651350e-16,-3.070941e-31,-9.776546e-22,-1.468704e-16,-3.248674e-19,-3.070232e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.472233e-18,7.860737e-18,4.425893e-20,3.240674e-31,-5.708546e-26,1.902620e-20,-7.358591e-23,-3.070232e-31
22.2798,49.77,333.6136,1.948327e+02,9.019195e-02,P_CO2,1.082287e-02,1.616306e+00,1.0765%,1.425079e-02,1.313945e-02,6.553621e-04,2.534202e-16,1.602460e-09,2.560546e-04,8.100972e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.050576e-16,1.435016e-31,1.683368e-16,6.339538e-31,9.682752e-22,1.492663e-16,3.296674e-19,-4.176447e-42,-2.991803e-16,-1.495934e-16,-1.683108e-16,-3.078481e-31,-9.683521e-22,-1.492557e-16,-3.297216e-19,-3.077703e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.877311e-18,5.469937e-18,2.600609e-20,3.261057e-31,-7.686069e-26,1.055640e-20,-5.423188e-23,-3.077703e-31
28.2518,59.72,333.6666,2.097831e+02,7.673438e-02,P_CO2,1.083633e-02,1.611914e+00,1.0778%,1.527891e-02,1.407170e-02,7.120173e-04,3.162802e-16,1.884913e-09,3.052685e-04,9.122270e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.067660e-16,0.000000e+00,1.708261e-16,6.384568e-31,9.597039e-22,1.511001e-16,3.335371e-19,5.429381e-41,-3.028456e-16,-1.514263e-16,-1.707986e-16,-3.080276e-31,-9.597189e-22,-1.510843e-16,-3.335373e-19,-3.079302e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.920331e-18,3.636988e-18,2.750270e-20,3.304292e-31,-1.505208e-26,1.580109e-20,-2.239749e-25,-3.079302e-31
35.4182,71.66,333.7157,2.236513e+02,6.610770e-02,P_CO2,1.085629e-02,1.608755e+00,1.0798%,1.614369e-02,1.484830e-02,7.796408e-04,3.923986e-16,2.224670e-09,3.646352e-04,1.039751e-06,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.079803e-16,2.870033e-31,1.726559e-16,6.438400e-31,9.511796e-22,1.524015e-16,3.362746e-19,-1.252934e-41,-3.054493e-16,-1.527284e-16,-1.726279e-16,-3.030299e-31,-9.511464e-22,-1.523832e-16,-3.362405e-19,-3.072805e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.530977e-18,2.334937e-18,2.794579e-20,3.408101e-31,3.318778e-26,1.832892e-20,3.408270e-23,-3.072805e-31
44.0178,86.00,333.7623,2.367987e+02,5.878518e-02,P_CO2,1.088244e-02,1.606629e+00,1.0823%,1.688387e-02,1.550395e-02,8.601599e-04,4.858933e-16,2.629420e-09,4.357081e-04,1.195075e-06,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.087505e-16,1.435016e-31,1.739144e-16,6.498444e-31,9.421711e-22,1.532402e-16,3.379421e-19,-6.682315e-41,-3.071557e-16,-1.535817e-16,-1.739032e-16,-3.059906e-31,-9.421981e-22,-1.532345e-16,-3.379477e-19,-3.058342e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.594763e-18,1.481597e-18,1.116924e-20,3.438538e-31,-2.695276e-26,5.641594e-21,-5.590551e-24,-3.058342e-31
