t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,275.0000,2.849516e-01,1.000000e+00,C,4.147520e-03,1.333333e-01,0.4139%,1.080153e-04,9.898000e-05,3.750565e-05,2.773567e-19,3.646460e-12,3.906305e-05,2.041146e-07,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.740737e-18,1.305865e-31,7.543737e-19,4.469590e-33,4.705800e-24,6.244300e-19,3.292860e-21,-4.176447e-44,-4.720615e-24,-1.843425e-26,-7.166645e-19,-2.130840e-34,-4.705385e-24,-1.322256e-26,-7.020620e-29,-2.144078e-34,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.740732e-18,1.550633e-18,3.770917e-20,4.256506e-33,4.145850e-28,6.244300e-19,3.292860e-21,-2.144078e-34
4.4200,24.00,275.0000,3.386603e-01,9.999997e-01,Mg,4.094195e-03,1.333333e-01,0.4086%,2.419618e-04,2.165800e-04,3.974908e-05,5.883443e-19,4.179546e-12,8.681310e-05,4.572593e-07,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.791974e-18,7.056693e-30,7.760424e-19,4.522560e-33,4.731401e-24,6.348892e-19,3.384572e-21,0.000000e+00,-4.997129e-24,-2.346336e-25,-7.532422e-19,-5.525258e-34,-4.731170e-24,-9.540041e-26,-5.024561e-28,-5.525218e-34,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.791969e-18,1.550633e-18,2.280019e-20,3.970034e-33,2.304092e-28,6.348891e-19,3.384571e-21,-5.525218e-34
6.8200,24.00,275.0000,3.924925e-01,9.999993e-01,Mg,4.050066e-03,1.333333e-01,0.4042%,3.795680e-04,3.341800e-04,4.121058e-05,8.809777e-19,4.229767e-12,1.352954e-04,7.169143e-07,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.834467e-18,8.720026e-27,7.947527e-19,4.572387e-33,4.774834e-24,6.430661e-19,3.457577e-21,3.223800e-40,-5.387858e-24,-5.413355e-25,-7.783652e-19,-8.164396e-34,-4.773442e-24,-2.200994e-25,-1.166282e-27,-8.164442e-34,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.834461e-18,1.550632e-18,1.638750e-20,3.755947e-33,1.392458e-27,6.430659e-19,3.457576e-21,-8.164439e-34
9.2200,24.00,275.0000,4.439672e-01,9.999989e-01,Mg,4.014665e-03,1.333333e-01,0.4007%,5.200051e-04,4.517799e-04,4.229189e-05,1.159070e-18,4.282599e-12,1.842997e-04,9.812101e-07,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.867405e-18,7.575487e-27,8.101618e-19,4.608152e-33,4.825785e-24,6.488608e-19,3.508686e-21,4.608709e-40,-5.892522e-24,-9.193423e-25,-7.977154e-19,-1.022748e-33,-4.831749e-24,-3.759781e-25,-2.001619e-27,-1.022751e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.867399e-18,1.550632e-18,1.244640e-20,3.585403e-33,-5.964280e-27,6.488605e-19,3.508684e-21,-1.022750e-33
11.6200,24.00,275.9470,7.041754e-01,9.999978e-01,Mg,3.862220e-03,1.333333e-01,0.3855%,5.975708e-04,5.333995e-04,4.083678e-05,1.407000e-18,4.566716e-12,1.994074e-04,1.265714e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.089205e-18,2.932340e-27,8.906868e-19,5.415030e-33,5.168571e-24,7.013186e-19,4.036296e-21,1.747008e-40,-1.173712e-18,-5.868544e-19,-9.049361e-19,-1.782437e-33,-5.150773e-24,-5.868532e-19,-4.501200e-27,-1.782438e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.154928e-19,9.637785e-19,-1.424933e-20,3.632593e-33,1.779860e-26,1.144654e-19,4.036292e-21,-1.782437e-33
14.0200,24.00,278.0709,1.033749e+00,9.999974e-01,Mg,3.744205e-03,1.333333e-01,0.3737%,6.620613e-04,5.999148e-04,4.008980e-05,1.713241e-18,4.967459e-12,2.033944e-04,1.592608e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.288042e-18,1.778344e-30,9.605810e-19,6.287126e-33,5.662985e-24,7.467611e-19,4.537165e-21,-2.923513e-43,-1.494560e-18,-7.472780e-19,-9.673072e-19,-1.882832e-33,-5.663036e-24,-7.472765e-19,-5.872659e-27,-1.882621e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.934820e-19,8.033549e-19,-6.726164e-21,4.404294e-33,-5.074133e-29,-5.153832e-22,4.537159e-21,-1.882621e-33
16.4200,24.00,278.5105,1.262568e+00,9.999969e-01,Mg,3.687211e-03,1.333333e-01,0.3680%,7.195673e-04,6.573781e-04,3.971754e-05,2.073544e-18,5.250328e-12,2.008656e-04,1.945920e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.393090e-18,3.576778e-31,9.973966e-19,6.796119e-33,5.993305e-24,7.708388e-19,4.759094e-21,-4.176447e-43,-1.665532e-18,-8.327640e-19,-1.000847e-18,-1.903550e-33,-5.979313e-24,-8.327623e-19,-7.394612e-27,-1.903561e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.275582e-19,7.178689e-19,-3.450052e-21,4.892569e-33,1.399220e-26,-6.192351e-20,4.759087e-21,-1.903561e-33
18.8200,24.00,278.8746,1.452081e+00,9.999964e-01,Mg,3.649174e-03,1.333333e-01,0.3643%,7.729186e-04,7.094092e-04,3.953725e-05,2.460816e-18,5.459549e-12,1.944556e-04,2.312063e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.466916e-18,1.004511e-32,1.023325e-18,7.179972e-33,6.253155e-24,7.881269e-19,4.880183e-21,-7.517605e-43,-1.783711e-18,-8.918536e-19,-1.024810e-18,-1.916534e-33,-6.249537e-24,-8.918517e-19,-8.848091e-27,-1.916532e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.832047e-19,6.587793e-19,-1.484908e-21,5.263439e-33,3.617667e-27,-1.037248e-19,4.880174e-21,-1.916532e-33
21.2200,24.00,279.1587,1.599956e+00,9.999958e-01,Mg,3.624117e-03,1.333333e-01,0.3618%,8.236353e-04,7.577939e-04,3.947702e-05,2.870923e-18,5.630745e-12,1.855115e-04,2.684135e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.517364e-18,1.343175e-29,1.041311e-18,7.454279e-33,6.442243e-24,8.004912e-19,4.919690e-21,6.264671e-43,-1.860063e-18,-9.300297e-19,-1.041491e-18,-1.921845e-33,-6.427561e-24,-9.300275e-19,-1.029341e-26,-1.922079e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.573008e-19,6.206032e-19,-1.795375e-22,5.532434e-33,1.468165e-26,-1.295362e-19,4.919680e-21,-1.922079e-33
23.6200,24.00,279.3681,1.708967e+00,9.999952e-01,Mg,3.608117e-03,1.333333e-01,0.3602%,8.729534e-04,8.039137e-04,3.949822e-05,3.297943e-18,5.729005e-12,1.750962e-04,3.056684e-06,0.000000e+00,0.000000e+00,1.550633e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.550472e-18,1.613156e-28,1.053521e-18,7.638004e-33,6.569176e-24,8.092675e-19,4.896066e-21,1.194464e-41,-1.904944e-18,-9.524702e-19,-1.052835e-18,-1.921588e-33,-6.585782e-24,-9.524678e-19,-1.173313e-26,-1.921589e-33,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.455280e-19,5.981627e-19,6.861213e-22,5.716415e-33,-1.660612e-26,-1.432003e-19,4.896055e-21,-1.921589e-33
