t_Myr,dt_kyr,T,P_CO2,rel_change,slowest,Da,A_reactive,supply_efficiency,Y_Alkalinity,Y_C,Y_Si,Y_Al,Y_Fe,Y_Ca,Y_Mg,Y_Na,F_out_Alkalinity,F_out_C,F_out_Si,F_out_Al,F_out_Fe,F_out_Ca,F_out_Mg,F_out_Na,F_diss_Alkalinity,F_diss_C,F_diss_Si,F_diss_Al,F_diss_Fe,F_diss_Ca,F_diss_Mg,F_diss_Na,F_prec_Alkalinity,F_prec_C,F_prec_Si,F_prec_Al,F_prec_Fe,F_prec_Ca,F_prec_Mg,F_prec_Na,F_cont_Alkalinity,F_cont_C,F_cont_Si,F_cont_Al,F_cont_Fe,F_cont_Ca,F_cont_Mg,F_cont_Na,F_net_Alkalinity,F_net_C,F_net_Si,F_net_Al,F_net_Fe,F_net_Ca,F_net_Mg,F_net_Na
2.0200,20.00,330.1437,6.335751e+01,1.262768e+00,P_CO2,9.040681e-03,1.683789e+00,0.9000%,3.212034e-03,2.983988e-03,4.147190e-04,2.052753e-17,8.086062e-10,1.503167e-04,1.509409e-06,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.789678e-16,6.860813e-27,1.341530e-16,7.240389e-31,1.050666e-21,1.197943e-16,2.787712e-19,2.752279e-39,-2.422613e-16,-1.211312e-16,-1.330641e-16,-3.916169e-31,-1.050354e-21,-1.208233e-16,-3.057444e-19,-3.916089e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.670644e-17,3.393207e-17,1.088917e-18,3.324220e-31,3.128398e-25,-1.028993e-18,-2.697323e-20,-3.916089e-31
4.4200,24.00,334.8080,1.062990e+02,6.777653e-01,P_CO2,1.197272e-02,1.660066e+00,1.1901%,5.530972e-03,5.136765e-03,5.050584e-04,4.527830e-17,9.623360e-10,1.435261e-04,8.457958e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.887220e-16,1.028907e-28,1.441598e-16,6.698995e-31,1.072909e-21,1.313708e-16,2.836478e-19,9.605828e-41,-2.635241e-16,-1.317632e-16,-1.439115e-16,-3.515028e-31,-1.073132e-21,-1.314727e-16,-2.870075e-19,-3.514870e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.519790e-17,2.330010e-17,2.483340e-19,3.183967e-31,-2.232325e-25,-1.018438e-19,-3.359671e-21,-3.514870e-31
7.3000,28.80,335.0227,1.290751e+02,2.142638e-01,P_CO2,1.204784e-02,1.648584e+00,1.1976%,7.614554e-03,7.055038e-03,5.412443e-04,7.464040e-17,1.079625e-09,1.578020e-04,7.180661e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.931602e-16,5.740065e-31,1.500249e-16,6.424075e-31,1.043899e-21,1.362856e-16,2.915786e-19,8.352894e-42,-2.731874e-16,-1.365953e-16,-1.498736e-16,-3.222160e-31,-1.044115e-21,-1.362982e-16,-2.926846e-19,-3.221921e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.997275e-17,1.846802e-17,1.513344e-19,3.201915e-31,-2.152380e-25,-1.256324e-20,-1.106017e-21,-3.221921e-31
10.7560,34.56,335.2389,1.520128e+02,1.777085e-01,P_CO2,1.213470e-02,1.638105e+00,1.2061%,9.568997e-03,8.851109e-03,5.797733e-04,1.096975e-16,1.229103e-09,1.818525e-04,6.967259e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.972761e-16,1.435016e-31,1.554692e-16,6.257318e-31,1.021731e-21,1.407787e-16,2.971702e-19,4.176447e-42,-2.821059e-16,-1.410550e-16,-1.553495e-16,-3.124068e-31,-1.021816e-21,-1.407520e-16,-2.975713e-19,-3.123727e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.517024e-17,1.400833e-17,1.196105e-19,3.133249e-31,-8.573737e-26,2.669551e-20,-4.011159e-22,-3.123727e-31
14.9032,41.47,335.4492,1.743198e+02,1.467440e-01,P_CO2,1.223019e-02,1.629027e+00,1.2156%,1.132716e-02,1.046372e-02,6.232142e-04,1.508291e-16,1.416982e-09,2.139931e-04,7.238524e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.008098e-16,4.305049e-31,1.602142e-16,6.163886e-31,1.004338e-21,1.446554e-16,3.017783e-19,-8.352894e-42,-2.898862e-16,-1.449456e-16,-1.601411e-16,-3.099444e-31,-1.004609e-21,-1.446373e-16,-3.019871e-19,-3.098978e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.092357e-17,1.011770e-17,7.306588e-20,3.064442e-31,-2.713765e-25,1.814857e-20,-2.087827e-22,-3.098978e-31
19.8798,49.77,335.6468,1.952784e+02,1.202310e-01,P_CO2,1.233132e-02,1.621635e+00,1.2256%,1.284328e-02,1.185012e-02,6.735160e-04,1.989585e-16,1.649814e-09,2.544958e-04,7.833394e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.037202e-16,4.305049e-31,1.641358e-16,6.122783e-31,9.903478e-22,1.478308e-16,3.055629e-19,-4.594092e-41,-2.962467e-16,-1.481262e-16,-1.640849e-16,-3.098635e-31,-9.904282e-22,-1.478134e-16,-3.056651e-19,-3.098020e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.473510e-18,6.937095e-18,5.082586e-20,3.024147e-31,-8.046888e-26,1.749513e-20,-1.021717e-22,-3.098020e-31
25.8518,59.72,335.8274,2.144268e+02,9.805703e-02,P_CO2,1.243511e-02,1.615985e+00,1.2358%,1.410068e-02,1.299395e-02,7.323284e-04,2.565384e-16,1.934101e-09,3.041537e-04,8.700343e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.059874e-16,-5.740065e-31,1.671826e-16,6.117262e-31,9.784938e-22,1.502714e-16,3.084232e-19,6.682315e-41,-3.011161e-16,-1.505613e-16,-1.671331e-16,-3.100640e-31,-9.784852e-22,-1.502450e-16,-3.084311e-19,-3.100067e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.871236e-18,4.502039e-18,4.943950e-20,3.016622e-31,8.585362e-27,2.641135e-20,-7.910354e-24,-3.100067e-31
33.0182,71.66,335.9903,2.317084e+02,8.059418e-02,P_CO2,1.254024e-02,1.611985e+00,1.2462%,1.511643e-02,1.390999e-02,8.012242e-04,3.260353e-16,2.276337e-09,3.639842e-04,9.825059e-07,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.075531e-16,1.435016e-31,1.693496e-16,6.131165e-31,9.675387e-22,1.519774e-16,3.101765e-19,-2.505868e-41,-3.045524e-16,-1.522796e-16,-1.693192e-16,-3.097592e-31,-9.675456e-22,-1.519611e-16,-3.101823e-19,-3.096583e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.000721e-18,2.783667e-18,3.042964e-20,3.033573e-31,-6.892099e-27,1.630119e-20,-5.840314e-24,-3.096583e-31
41.6178,86.00,336.1399,2.475815e+02,6.850487e-02,P_CO2,1.264830e-02,1.609367e+00,1.2569%,1.593963e-02,1.464248e-02,8.822319e-04,4.101585e-16,2.684537e-09,4.355079e-04,1.121874e-06,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.085714e-16,0.000000e+00,1.707952e-16,6.160796e-31,9.568130e-22,1.530790e-16,3.109877e-19,8.352894e-41,-3.067768e-16,-1.533920e-16,-1.707807e-16,-3.086555e-31,-9.568435e-22,-1.530723e-16,-3.110066e-19,-3.085291e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.794646e-18,1.671259e-18,1.450297e-20,3.074242e-31,-3.047441e-26,6.769168e-21,-1.893184e-23,-3.085291e-31
51.9374,103.20,336.2859,2.630662e+02,6.254365e-02,P_CO2,1.276461e-02,1.607792e+00,1.2683%,1.664100e-02,1.525626e-02,9.778668e-04,5.129005e-16,3.167793e-09,5.207276e-04,1.290641e-06,0.000000e+00,0.000000e+00,1.550633e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.091439e-16,-1.435016e-31,1.716854e-16,6.200195e-31,9.456540e-22,1.537128e-16,3.109608e-19,2.088224e-41,-3.080783e-16,-1.540429e-16,-1.716928e-16,-3.067523e-31,-9.457721e-22,-1.537229e-16,-3.110249e-19,-3.065712e-31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.065611e-18,1.020357e-18,-7.482754e-21,3.132673e-31,-1.180968e-25,-1.005080e-20,-6.408208e-23,-3.065712e-31
