Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
0.3,1.0,0.001,0.01,0.05,0.3,0.25,213.54862394807134
0.3,1.0,0.001,0.001,0.05,0.3,0.25,210.46579567360254
0.3,1.0,0.001,0.1,0.05,0.3,0.25,217.6829404278241
0.3,1.0,0.0001,10.0,0.05,0.3,0.25,207.7691507124698
0.3,1.0,0.001,0.0001,0.05,0.3,0.25,207.35216831734328
0.3,1.0,0.01,1e-06,0.05,0.3,0.25,213.88409777194437
0.3,1.0,0.001,1.0,0.05,0.3,0.25,223.82303799388225
0.3,1.0,0.001,10.0,0.05,0.3,0.25,227.27286564984584
0.3,1.0,0.01,1e-05,0.05,0.3,0.25,216.42560215902486
0.3,1.0,0.01,0.01,0.05,0.3,0.25,227.3055683170464
0.3,1.0,0.01,0.001,0.05,0.3,0.25,223.34542138060633
0.3,1.0,0.01,0.1,0.05,0.3,0.25,232.90037339716238
0.3,1.0,0.01,1.0,0.05,0.3,0.25,241.49957531602146
0.3,1.0,0.01,0.0001,0.05,0.3,0.25,219.43974578701136
0.3,1.0,0.01,10.0,0.05,0.3,0.25,246.5945582379743
0.3,1.0,0.1,1e-05,0.05,0.3,0.25,229.6459638512544
0.3,1.0,0.1,1e-06,0.05,0.3,0.25,227.41773408515138
0.3,1.0,0.1,0.001,0.05,0.3,0.25,236.48660223387193
0.3,1.0,0.1,0.01,0.05,0.3,0.25,240.74997844905255
0.3,1.0,0.1,1.0,0.05,0.3,0.25,258.5901593128342
0.3,1.0,0.1,0.1,0.05,0.3,0.25,247.60677014239886
0.3,1.0,0.1,0.0001,0.05,0.3,0.25,232.60303991927742
0.3,1.0,1.0,1e-05,0.05,0.3,0.25,250.52959531701165
0.3,1.0,1.0,0.0001,0.05,0.3,0.25,252.0231378765193
0.3,1.0,1.0,10.0,0.05,0.3,0.25,315.86439794739346
0.3,1.0,1.0,0.1,0.05,0.3,0.25,269.8477762063729
0.3,1.0,1.0,0.001,0.05,0.3,0.25,254.5206649735962
0.3,1.0,1.0,1e-06,0.05,0.3,0.25,249.91010960851673
0.3,1.0,10.0,1e-06,0.05,0.3,0.25,369.5672549280493
0.4,1.0,1e-06,1e-06,0.05,0.3,0.25,199.09044383270614
0.3,1.0,0.1,10.0,0.05,0.3,0.25,264.9856607783293
0.3,1.0,1.0,0.01,0.05,0.3,0.25,258.6113753878797
0.3,1.0,1.0,1.0,0.05,0.3,0.25,287.59184382105803
0.3,1.0,10.0,0.001,0.05,0.3,0.25,374.92384661611226
0.3,1.0,10.0,0.01,0.05,0.3,0.25,381.73263878258683
0.3,1.0,10.0,0.0001,0.05,0.3,0.25,371.41136306234034
0.4,1.0,1e-06,1e-05,0.05,0.3,0.25,200.58706506773794
0.3,1.0,10.0,1e-05,0.05,0.3,0.25,369.8734408565837
0.4,1.0,1e-06,0.001,0.05,0.3,0.25,204.4551324721467
0.4,1.0,1e-06,0.0001,0.05,0.3,0.25,202.29561904403803
0.3,1.0,10.0,1.0,0.05,0.3,0.25,422.49708298714745
0.4,1.0,1e-06,0.01,0.05,0.3,0.25,206.51921486979953
0.4,1.0,1e-06,0.1,0.05,0.3,0.25,208.77825375365413
0.4,1.0,1e-05,1e-06,0.05,0.3,0.25,202.4136750261851
