Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),x_CO2,x_H2O,Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_42,1628.2827057371785,G2,6371000.0,5.972e+24,142031.13877994224,0.5405464964113951,0.0813353295297255,0.05,0.25,True,0.77,False,0.55,True,True,347.97,Success
run_47,1481.1678591726063,G2,6371000.0,5.972e+24,102645.39888600468,0.0063623602035682,0.1886318748396676,0.05,0.25,True,0.77,False,0.55,True,True,335.858,Success
run_48,1709.412900800129,G2,6371000.0,5.972e+24,31317.248863649904,0.1658765624931724,3.037540110647056e-05,0.05,0.25,True,0.77,False,0.55,True,True,277.656,Success
run_49,2039.705089471511,G2,6371000.0,5.972e+24,28556.97159132995,0.0049794408073144,0.000503842271607,0.05,0.25,True,0.77,False,0.55,True,True,283.457,Success
run_51,812.1528108481559,G2,6371000.0,5.972e+24,37365.86624513136,4.482891347232441e-05,3.092757585258596e-05,0.05,0.25,True,0.77,False,0.55,True,True,230.306,Success
run_53,660.0452501069607,G2,6371000.0,5.972e+24,33352.70563326644,0.0012093291268346,8.650243107973829e-05,0.05,0.25,True,0.77,False,0.55,True,True,222.344,Success
run_52,1327.841341368488,G2,6371000.0,5.972e+24,64449.13726460138,0.0016554496379953,0.0175494409557555,0.05,0.25,True,0.77,False,0.55,True,True,288.056,Success
run_54,1371.551034363503,G2,6371000.0,5.972e+24,42667.02546431257,0.0032474453214834,2.035655626279183e-06,0.05,0.25,True,0.77,False,0.55,True,True,261.723,Success
run_50,1456.4307705615124,G2,6371000.0,5.972e+24,182201.59541212444,3.7009881093210274e-06,0.9786937611402204,0.05,0.25,True,0.77,False,0.55,True,True,349.583,Success
run_55,624.0918523482967,G2,6371000.0,5.972e+24,606332.5750423137,0.0002977274178931,0.0003135121313515,0.05,0.25,True,0.77,False,0.55,True,True,261.743,Success
run_56,1119.8067126165236,G2,6371000.0,5.972e+24,939954.0148007704,0.003129489857117,0.000182721068666,0.05,0.25,True,0.77,False,0.55,True,True,340.19,Success
run_57,1331.575425878753,G2,6371000.0,5.972e+24,867019.4651638075,0.0006695422527657,0.035017409694583,0.05,0.25,True,0.77,False,0.55,True,True,380.382,Success
run_59,1345.8947233318663,G2,6371000.0,5.972e+24,31432.85140588089,0.0004885792391049,0.0003069025444292,0.05,0.25,True,0.77,False,0.55,True,True,261.014,Success
run_58,1472.713294253086,G2,6371000.0,5.972e+24,440158.1757493915,1.31119735439882e-06,0.0038774824369678,0.05,0.25,True,0.77,False,0.55,True,True,344.216,Success
run_60,1355.6612921021783,G2,6371000.0,5.972e+24,29158.38417864857,1.435680430270549e-05,0.0032814518691712,0.05,0.25,True,0.77,False,0.55,True,True,265.092,Success
run_63,1764.0100558278675,G2,6371000.0,5.972e+24,619911.8276960596,0.0003739319977995,1.5522905311289038e-06,0.05,0.25,True,0.77,False,0.55,True,True,296.946,Success
run_61,1711.5656176683783,G2,6371000.0,5.972e+24,602668.991464457,0.0071406914260478,0.0054381331326003,0.05,0.25,True,0.77,False,0.55,True,True,372.887,Success
