Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_2620,1223.9999999999998,M5,6371000,5.972e+24,100100.1,0.1,100.0,0.0,0.666,True,0.77,False,0,True,True,385.99,Success
run_2616,1223.9999999999998,M5,6371000,5.972e+24,100010.1,0.1,10.0,0.175,0.666,True,0.77,False,0,True,True,353.809,Success
run_2621,1223.9999999999998,M5,6371000,5.972e+24,100100.1,0.1,100.0,0.175,0.666,True,0.77,False,0,True,True,382.797,Success
run_2618,1223.9999999999998,M5,6371000,5.972e+24,100010.1,0.1,10.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,340.047,Success
run_2617,1223.9999999999998,M5,6371000,5.972e+24,100010.1,0.1,10.0,0.35,0.666,True,0.77,False,0,True,True,347.875,Success
run_2619,1223.9999999999998,M5,6371000,5.972e+24,100010.1,0.1,10.0,0.7,0.666,True,0.77,False,0,True,True,329.435,Success
run_2622,1223.9999999999998,M5,6371000,5.972e+24,100100.1,0.1,100.0,0.35,0.666,True,0.77,False,0,True,True,379.138,Success
run_2627,1223.9999999999998,M5,6371000,5.972e+24,101000.1,0.1,1000.0,0.35,0.666,True,0.77,False,0,True,True,397.971,Success
run_2625,1223.9999999999998,M5,6371000,5.972e+24,101000.1,0.1,1000.0,0.0,0.666,True,0.77,False,0,True,True,410.79,Success
run_2626,1223.9999999999998,M5,6371000,5.972e+24,101000.1,0.1,1000.0,0.175,0.666,True,0.77,False,0,True,True,404.777,Success
run_2628,1223.9999999999998,M5,6371000,5.972e+24,101000.1,0.1,1000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,390.42,Success
run_2629,1223.9999999999998,M5,6371000,5.972e+24,101000.1,0.1,1000.0,0.7,0.666,True,0.77,False,0,True,True,381.798,Success
run_2624,1223.9999999999998,M5,6371000,5.972e+24,100100.1,0.1,100.0,0.7,0.666,True,0.77,False,0,True,True,342.141,Success
run_2632,1223.9999999999998,M5,6371000,5.972e+24,110000.1,0.1,10000.0,0.35,0.666,True,0.77,False,0,True,True,450.535,Success
run_2630,1223.9999999999998,M5,6371000,5.972e+24,110000.1,0.1,10000.0,0.0,0.666,True,0.77,False,0,True,True,471.909,Success
run_2631,1223.9999999999998,M5,6371000,5.972e+24,110000.1,0.1,10000.0,0.175,0.666,True,0.77,False,0,True,True,462.199,Success
run_2633,1223.9999999999998,M5,6371000,5.972e+24,110000.1,0.1,10000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,436.283,Success
run_2634,1223.9999999999998,M5,6371000,5.972e+24,110000.1,0.1,10000.0,0.7,0.666,True,0.77,False,0,True,True,419.345,Success
run_2623,1223.9999999999998,M5,6371000,5.972e+24,100100.1,0.1,100.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,350.918,Success
run_2637,1223.9999999999998,M5,6371000,5.972e+24,200000.1,0.1,100000.0,0.35,0.666,True,0.77,False,0,True,True,553.466,Success
run_2636,1223.9999999999998,M5,6371000,5.972e+24,200000.1,0.1,100000.0,0.175,0.666,True,0.77,False,0,True,True,558.723,Success
run_2635,1223.9999999999998,M5,6371000,5.972e+24,200000.1,0.1,100000.0,0.0,0.666,True,0.77,False,0,True,True,563.657,Success
run_2638,1223.9999999999998,M5,6371000,5.972e+24,200000.1,0.1,100000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,547.132,Success
run_2639,1223.9999999999998,M5,6371000,5.972e+24,200000.1,0.1,100000.0,0.7,0.666,True,0.77,False,0,True,True,539.84,Success
run_2642,1223.9999999999998,M5,6371000,5.972e+24,100001.01,1.0,0.01,0.35,0.666,True,0.77,False,0,True,True,344.53,Success
run_2643,1223.9999999999998,M5,6371000,5.972e+24,100001.01,1.0,0.01,0.5249999999999999,0.666,True,0.77,False,0,True,True,340.39,Success
run_2641,1223.9999999999998,M5,6371000,5.972e+24,100001.01,1.0,0.01,0.175,0.666,True,0.77,False,0,True,True,347.099,Success
run_2645,1223.9999999999998,M5,6371000,5.972e+24,100001.1,1.0,0.1,0.0,0.666,True,0.77,False,0,True,True,349.678,Success
run_2644,1223.9999999999998,M5,6371000,5.972e+24,100001.01,1.0,0.01,0.7,0.666,True,0.77,False,0,True,True,332.652,Success
run_2647,1223.9999999999998,M5,6371000,5.972e+24,100001.1,1.0,0.1,0.35,0.666,True,0.77,False,0,True,True,343.429,Success
run_2646,1223.9999999999998,M5,6371000,5.972e+24,100001.1,1.0,0.1,0.175,0.666,True,0.77,False,0,True,True,347.12,Success
run_2648,1223.9999999999998,M5,6371000,5.972e+24,100001.1,1.0,0.1,0.5249999999999999,0.666,True,0.77,False,0,True,True,337.67,Success
run_2650,1223.9999999999998,M5,6371000,5.972e+24,100002.0,1.0,1.0,0.0,0.666,True,0.77,False,0,True,True,352.635,Success
run_2649,1223.9999999999998,M5,6371000,5.972e+24,100001.1,1.0,0.1,0.7,0.666,True,0.77,False,0,True,True,327.542,Success
run_2651,1223.9999999999998,M5,6371000,5.972e+24,100002.0,1.0,1.0,0.175,0.666,True,0.77,False,0,True,True,348.554,Success
run_2652,1223.9999999999998,M5,6371000,5.972e+24,100002.0,1.0,1.0,0.35,0.666,True,0.77,False,0,True,True,342.993,Success
run_2653,1223.9999999999998,M5,6371000,5.972e+24,100002.0,1.0,1.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,334.999,Success
run_2654,1223.9999999999998,M5,6371000,5.972e+24,100002.0,1.0,1.0,0.7,0.666,True,0.77,False,0,True,True,322.749,Success
run_2655,1223.9999999999998,M5,6371000,5.972e+24,100011.0,1.0,10.0,0.0,0.666,True,0.77,False,0,True,True,359.877,Success
run_2658,1223.9999999999998,M5,6371000,5.972e+24,100011.0,1.0,10.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,339.356,Success
run_2657,1223.9999999999998,M5,6371000,5.972e+24,100011.0,1.0,10.0,0.35,0.666,True,0.77,False,0,True,True,347.997,Success
run_2660,1223.9999999999998,M5,6371000,5.972e+24,100101.0,1.0,100.0,0.0,0.666,True,0.77,False,0,True,True,391.261,Success
run_2656,1223.9999999999998,M5,6371000,5.972e+24,100011.0,1.0,10.0,0.175,0.666,True,0.77,False,0,True,True,354.629,Success
run_2605,1223.9999999999998,M5,6371000,5.972e+24,100000.20000000001,0.1,0.1,0.0,0.666,True,0.77,False,0,True,True,348.5,Success
run_2662,1223.9999999999998,M5,6371000,5.972e+24,100101.0,1.0,100.0,0.35,0.666,True,0.77,False,0,True,True,384.106,Success
run_2661,1223.9999999999998,M5,6371000,5.972e+24,100101.0,1.0,100.0,0.175,0.666,True,0.77,False,0,True,True,388.001,Success
run_2659,1223.9999999999998,M5,6371000,5.972e+24,100011.0,1.0,10.0,0.7,0.666,True,0.77,False,0,True,True,327.911,Success
run_2665,1223.9999999999998,M5,6371000,5.972e+24,101001.0,1.0,1000.0,0.0,0.666,True,0.77,False,0,True,True,414.499,Success
run_2668,1223.9999999999998,M5,6371000,5.972e+24,101001.0,1.0,1000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,393.825,Success
run_2667,1223.9999999999998,M5,6371000,5.972e+24,101001.0,1.0,1000.0,0.35,0.666,True,0.77,False,0,True,True,401.619,Success
run_2666,1223.9999999999998,M5,6371000,5.972e+24,101001.0,1.0,1000.0,0.175,0.666,True,0.77,False,0,True,True,408.447,Success
