Instellation,P_background (bar),P_H2O (bar),P_CO2 (bar),Surface Albedo,Bond Albedo,Recirculation Factor,Surface Temperature (K)
0.6,1.0,1.0,1e-05,0.05,0.3,0.25,249.7027937813899
0.6,1.0,10.0,1e-06,0.05,0.3,0.25,241.42579065623767
0.6,1.0,1.0,1e-06,0.05,0.3,0.25,246.52928446020397
0.6,1.0,1.0,1.0,0.05,0.3,0.25,301.2705813092397
0.6,1.0,10.0,0.0001,0.05,0.3,0.25,248.3789610427581
0.6,1.0,10.0,1e-05,0.05,0.3,0.25,244.34996415699797
0.6,1.0,1.0,0.1,0.05,0.3,0.25,275.4476300323267
0.7,1.0,1e-06,1e-06,0.05,0.3,0.25,228.40033073250322
0.6,1.0,10.0,0.001,0.05,0.3,0.25,253.2756894573636
0.7,1.0,1e-06,0.0001,0.05,0.3,0.25,232.928582312029
0.6,1.0,1.0,10.0,0.05,0.3,0.25,281.4403531016791
0.7,1.0,1e-06,1e-05,0.05,0.3,0.25,230.45420290391493
0.6,1.0,10.0,0.1,0.05,0.3,0.25,273.94387785466574
0.7,1.0,1e-06,0.01,0.05,0.3,0.25,238.70392344106006
0.7,1.0,1e-06,1.0,0.05,0.3,0.25,252.5850162645086
0.7,1.0,1e-06,10.0,0.05,0.3,0.25,252.36755567206782
0.7,1.0,1e-05,1e-05,0.05,0.3,0.25,234.0247351576831
0.7,1.0,1e-06,0.001,0.05,0.3,0.25,235.78700007666436
0.6,1.0,10.0,0.01,0.05,0.3,0.25,259.3895648237706
0.7,1.0,1e-05,1e-06,0.05,0.3,0.25,231.78679722577704
0.7,1.0,1e-05,0.001,0.05,0.3,0.25,239.80246954834624
0.7,1.0,1e-06,0.1,0.05,0.3,0.25,242.966587045696
0.6,1.0,10.0,1.0,0.05,0.3,0.25,302.64835666518655
0.6,1.0,10.0,10.0,0.05,0.3,0.25,285.4623350629125
0.7,1.0,1e-05,0.0001,0.05,0.3,0.25,236.69934298016094
0.7,1.0,1e-05,0.1,0.05,0.3,0.25,247.97736461498152
0.7,1.0,1e-05,10.0,0.05,0.3,0.25,255.43437514932094
0.7,1.0,1e-05,0.01,0.05,0.3,0.25,243.06513995940443
0.7,1.0,0.0001,1e-06,0.05,0.3,0.25,237.16600876848065
0.7,1.0,0.0001,1e-05,0.05,0.3,0.25,239.68845627605208
0.7,1.0,0.0001,0.001,0.05,0.3,0.25,246.25750571289123
0.7,1.0,1e-05,1.0,0.05,0.3,0.25,259.8522830735634
0.7,1.0,0.0001,1.0,0.05,0.3,0.25,272.57487463788567
0.7,1.0,0.0001,0.0001,0.05,0.3,0.25,242.7283289174011
0.7,1.0,0.0001,10.0,0.05,0.3,0.25,262.2888773816323
0.7,1.0,0.001,1e-05,0.05,0.3,0.25,247.54223848247926
0.7,1.0,0.001,0.1,0.05,0.3,0.25,268.0780610058189
0.7,1.0,0.001,0.001,0.05,0.3,0.25,255.2701165873551
0.7,1.0,0.0001,0.01,0.05,0.3,0.25,250.12171905403653
0.7,1.0,0.0001,0.1,0.05,0.3,0.25,256.3340917136568
0.7,1.0,0.001,1e-06,0.05,0.3,0.25,244.66431962058726
0.7,1.0,0.001,1.0,0.05,0.3,0.25,290.4227971412077
0.7,1.0,0.01,1e-06,0.05,0.3,0.25,253.15485607375786
0.7,1.0,0.001,0.0001,0.05,0.3,0.25,251.10232934917283
0.7,1.0,0.001,0.01,0.05,0.3,0.25,260.0257326918537
0.7,1.0,0.001,10.0,0.05,0.3,0.25,274.61615002389595
0.7,1.0,0.01,0.0001,0.05,0.3,0.25,260.3817702814038
0.7,1.0,0.01,1e-05,0.05,0.3,0.25,256.3394435586768
0.7,1.0,0.01,0.01,0.05,0.3,0.25,270.929166056601
0.7,1.0,0.01,0.001,0.05,0.3,0.25,265.1871614233953
0.7,1.0,0.01,0.1,0.05,0.3,0.25,280.9474263615249
0.7,1.0,0.01,10.0,0.05,0.3,0.25,290.69872461857256
0.7,1.0,0.1,1e-06,0.05,0.3,0.25,255.0452502491129
0.7,1.0,0.1,0.001,0.05,0.3,0.25,267.34705318596576
0.7,1.0,1.0,1e-05,0.05,0.3,0.25,259.03876920083985
0.7,1.0,0.1,0.1,0.05,0.3,0.25,284.05088748200086
0.7,1.0,0.01,1.0,0.05,0.3,0.25,308.95487920431725
0.7,1.0,0.1,1e-05,0.05,0.3,0.25,258.27913701461534
0.7,1.0,1.0,0.01,0.05,0.3,0.25,274.85748772675333
0.7,1.0,1.0,0.001,0.05,0.3,0.25,268.3615995880365
0.7,1.0,0.1,1.0,0.05,0.3,0.25,313.1452065149843
0.7,1.0,1.0,0.0001,0.05,0.3,0.25,263.3115720824763
0.7,1.0,0.1,10.0,0.05,0.3,0.25,294.61754631921826
0.7,1.0,0.1,0.0001,0.05,0.3,0.25,262.4129115052971
0.7,1.0,0.1,0.01,0.05,0.3,0.25,273.3176443022415
0.7,1.0,1.0,1e-06,0.05,0.3,0.25,255.7087945128624
0.7,1.0,1.0,10.0,0.05,0.3,0.25,295.40939393227376
0.7,1.0,10.0,1e-06,0.05,0.3,0.25,250.06697139406361
0.7,1.0,10.0,0.0001,0.05,0.3,0.25,257.2857670580251
0.7,1.0,1.0,1.0,0.05,0.3,0.25,317.93178424331586
0.7,1.0,10.0,1e-05,0.05,0.3,0.25,253.06468049925587
0.7999999999999999,1.0,1e-06,1e-05,0.05,0.3,0.25,238.28285421943272
0.7999999999999999,1.0,1e-06,1e-06,0.05,0.3,0.25,236.09453383069928
0.7,1.0,1.0,0.1,0.05,0.3,0.25,287.48516303767315
0.7999999999999999,1.0,1e-06,0.001,0.05,0.3,0.25,243.96399827773905
0.7999999999999999,1.0,1e-06,0.0001,0.05,0.3,0.25,240.94059195611658
0.7,1.0,10.0,1.0,0.05,0.3,0.25,321.0148471114967
0.7,1.0,10.0,0.1,0.05,0.3,0.25,285.90065194819647
0.7999999999999999,1.0,1e-06,0.1,0.05,0.3,0.25,251.96900554940058
0.7,1.0,10.0,10.0,0.05,0.3,0.25,300.29481714353204
0.7999999999999999,1.0,1e-06,1.0,0.05,0.3,0.25,262.3651214413387
0.7999999999999999,1.0,1e-06,0.01,0.05,0.3,0.25,247.1627069954302
0.7,1.0,10.0,0.001,0.05,0.3,0.25,262.2564348174076
0.7999999999999999,1.0,1e-05,1e-06,0.05,0.3,0.25,239.52960640276052
0.7999999999999999,1.0,1e-05,1e-05,0.05,0.3,0.25,241.90521081238364
0.7999999999999999,1.0,1e-05,0.0001,0.05,0.3,0.25,244.7670848683257
0.7,1.0,10.0,0.01,0.05,0.3,0.25,269.1746783583049
0.7999999999999999,1.0,1e-05,0.001,0.05,0.3,0.25,248.04095287743124
0.7999999999999999,1.0,1e-06,10.0,0.05,0.3,0.25,261.91581614429396
0.7999999999999999,1.0,1e-05,0.1,0.05,0.3,0.25,257.1851644399042
0.7999999999999999,1.0,1e-05,0.01,0.05,0.3,0.25,251.62936612246864
0.7999999999999999,1.0,0.0001,1e-05,0.05,0.3,0.25,247.69856885569007
0.7999999999999999,1.0,0.0001,0.001,0.05,0.3,0.25,254.67860944321214
0.7999999999999999,1.0,1e-05,10.0,0.05,0.3,0.25,265.0680687973965
0.7999999999999999,1.0,0.0001,1e-06,0.05,0.3,0.25,245.02515955232687
0.7999999999999999,1.0,1e-05,1.0,0.05,0.3,0.25,269.94350650390555
0.7999999999999999,1.0,0.0001,0.0001,0.05,0.3,0.25,250.9436654115571
0.7999999999999999,1.0,0.0001,10.0,0.05,0.3,0.25,272.218843739932
0.7999999999999999,1.0,0.0001,0.01,0.05,0.3,0.25,258.94102148900106
0.7999999999999999,1.0,0.001,1e-06,0.05,0.3,0.25,252.72242953011468
0.7999999999999999,1.0,0.0001,1.0,0.05,0.3,0.25,283.36337389534197
0.7999999999999999,1.0,0.001,0.0001,0.05,0.3,0.25,259.540632392769
0.7999999999999999,1.0,0.001,0.001,0.05,0.3,0.25,263.94201809703435
0.7999999999999999,1.0,0.0001,0.1,0.05,0.3,0.25,265.8838650029006
0.7999999999999999,1.0,0.001,10.0,0.05,0.3,0.25,285.49493276852616
0.7999999999999999,1.0,0.001,1e-05,0.05,0.3,0.25,255.75880464874382
0.7999999999999999,1.0,0.001,1.0,0.05,0.3,0.25,303.2213690028155
0.7999999999999999,1.0,0.01,1e-06,0.05,0.3,0.25,261.4705022338318
0.7999999999999999,1.0,0.01,1e-05,0.05,0.3,0.25,264.80192796234627
0.7999999999999999,1.0,0.001,0.01,0.05,0.3,0.25,269.22141847734093
0.7999999999999999,1.0,0.01,10.0,0.05,0.3,0.25,303.44722889607016
0.7999999999999999,1.0,0.01,0.1,0.05,0.3,0.25,291.69585406371687
0.7999999999999999,1.0,0.001,0.1,0.05,0.3,0.25,278.1960446504723
0.7999999999999999,1.0,0.1,1e-06,0.05,0.3,0.25,263.4331705552753
0.7999999999999999,1.0,0.01,1.0,0.05,0.3,0.25,323.06628314564153
0.7999999999999999,1.0,0.01,0.01,0.05,0.3,0.25,280.44990934428796
0.7999999999999999,1.0,0.01,0.0001,0.05,0.3,0.25,269.07856737678975
0.7999999999999999,1.0,0.01,0.001,0.05,0.3,0.25,274.11664053658103
0.7999999999999999,1.0,0.1,0.001,0.05,0.3,0.25,276.3130358815269
0.7999999999999999,1.0,0.1,10.0,0.05,0.3,0.25,307.6063491120679
0.7999999999999999,1.0,1.0,1e-06,0.05,0.3,0.25,264.06258916408717
0.7999999999999999,1.0,0.1,0.1,0.05,0.3,0.25,294.9255767064384
0.7999999999999999,1.0,0.1,1e-05,0.05,0.3,0.25,266.7960454859656
0.7999999999999999,1.0,1.0,1e-05,0.05,0.3,0.25,267.5352579674329
0.7999999999999999,1.0,0.1,1.0,0.05,0.3,0.25,327.69168111904634
0.7999999999999999,1.0,1.0,0.0001,0.05,0.3,0.25,272.03000540086697
0.7999999999999999,1.0,0.1,0.0001,0.05,0.3,0.25,271.15435406003814
0.7999999999999999,1.0,1.0,0.01,0.05,0.3,0.25,284.5648277766477
0.7999999999999999,1.0,0.1,0.01,0.05,0.3,0.25,282.9452788354154
0.7999999999999999,1.0,1.0,0.1,0.05,0.3,0.25,298.6228177549763
0.7999999999999999,1.0,10.0,1e-05,0.05,0.3,0.25,261.04080828425754
0.7999999999999999,1.0,1.0,0.001,0.05,0.3,0.25,277.29165634548946
0.7999999999999999,1.0,10.0,0.0001,0.05,0.3,0.25,265.3836361722682
0.8999999999999999,1.0,1e-06,1e-06,0.05,0.3,0.25,243.10147785096322
0.7999999999999999,1.0,10.0,0.001,0.05,0.3,0.25,270.48766773528166
0.7999999999999999,1.0,10.0,10.0,0.05,0.3,0.25,313.5439773770572
0.8999999999999999,1.0,1e-06,0.0001,0.05,0.3,0.25,248.21774692903404
0.7999999999999999,1.0,10.0,0.01,0.05,0.3,0.25,278.3994400884796
0.7999999999999999,1.0,1.0,10.0,0.05,0.3,0.25,308.45924094428415
0.7999999999999999,1.0,10.0,1e-06,0.05,0.3,0.25,257.9877834713236
0.8999999999999999,1.0,1e-06,1e-05,0.05,0.3,0.25,245.40551640343725
0.8999999999999999,1.0,1e-06,0.01,0.05,0.3,0.25,254.89233356432123
0.7999999999999999,1.0,1.0,1.0,0.05,0.3,0.25,333.0422116748434
0.8999999999999999,1.0,1e-06,0.1,0.05,0.3,0.25,260.2110920443151
0.7999999999999999,1.0,10.0,1.0,0.05,0.3,0.25,337.29708290518147
0.8999999999999999,1.0,1e-06,0.001,0.05,0.3,0.25,251.39487730540924
0.8999999999999999,1.0,1e-05,1e-06,0.05,0.3,0.25,246.5884822857966
0.8999999999999999,1.0,1e-06,10.0,0.05,0.3,0.25,270.65141588143257
0.7999999999999999,1.0,10.0,0.1,0.05,0.3,0.25,297.37375350108596
0.8999999999999999,1.0,1e-05,0.001,0.05,0.3,0.25,255.55077415778197
0.8999999999999999,1.0,1e-05,0.0001,0.05,0.3,0.25,252.11449239843424
0.8999999999999999,1.0,1e-05,1e-05,0.05,0.3,0.25,249.08083894070552
0.8999999999999999,1.0,1e-05,0.01,0.05,0.3,0.25,259.4535900072637
0.8999999999999999,1.0,1e-06,1.0,0.05,0.3,0.25,271.1304650279077
0.8999999999999999,1.0,0.0001,1e-06,0.05,0.3,0.25,252.21874066646342
0.8999999999999999,1.0,0.0001,1e-05,0.05,0.3,0.25,255.02460704999962
0.8999999999999999,1.0,0.0001,0.001,0.05,0.3,0.25,262.3641957741393
0.8999999999999999,1.0,1e-05,0.1,0.05,0.3,0.25,265.5765868366528
0.8999999999999999,1.0,1e-05,1.0,0.05,0.3,0.25,279.05511926704986
0.8999999999999999,1.0,0.0001,0.0001,0.05,0.3,0.25,258.4486967294799
0.8999999999999999,1.0,0.0001,0.1,0.05,0.3,0.25,274.6978144591235
0.8999999999999999,1.0,0.0001,0.01,0.05,0.3,0.25,267.03928474477254
0.8999999999999999,1.0,0.0001,1.0,0.05,0.3,0.25,293.56114266007324
0.8999999999999999,1.0,1e-05,10.0,0.05,0.3,0.25,273.9171979709775
0.8999999999999999,1.0,0.001,1e-06,0.05,0.3,0.25,260.11765736641274
0.8999999999999999,1.0,0.001,0.0001,0.05,0.3,0.25,267.29104219642863
0.8999999999999999,1.0,0.0001,10.0,0.05,0.3,0.25,281.44511337516815
0.8999999999999999,1.0,0.001,1e-05,0.05,0.3,0.25,263.2948942181036
0.8999999999999999,1.0,0.001,0.1,0.05,0.3,0.25,287.6564591931658
0.8999999999999999,1.0,0.001,10.0,0.05,0.3,0.25,295.78495575610253
0.8999999999999999,1.0,0.01,1e-05,0.05,0.3,0.25,272.5881559409799
0.8999999999999999,1.0,0.001,1.0,0.05,0.3,0.25,315.2736583320089
0.8999999999999999,1.0,0.001,0.001,0.05,0.3,0.25,271.9117704561964
0.8999999999999999,1.0,0.01,0.0001,0.05,0.3,0.25,277.0585914848519
0.8999999999999999,1.0,0.001,0.01,0.05,0.3,0.25,277.6687898028061
0.8999999999999999,1.0,0.01,0.1,0.05,0.3,0.25,301.86358972366526
0.8999999999999999,1.0,0.1,1e-06,0.05,0.3,0.25,271.1721364701631
0.8999999999999999,1.0,0.01,1e-06,0.05,0.3,0.25,269.142549266573
0.8999999999999999,1.0,0.01,0.001,0.05,0.3,0.25,282.35978445704217
0.8999999999999999,1.0,0.1,1e-05,0.05,0.3,0.25,274.6417607408316
0.8999999999999999,1.0,0.1,0.001,0.05,0.3,0.25,284.6074787137347
0.8999999999999999,1.0,0.1,0.0001,0.05,0.3,0.25,279.1934877377783
0.8999999999999999,1.0,0.1,0.01,0.05,0.3,0.25,291.8530720979623
0.8999999999999999,1.0,0.01,0.01,0.05,0.3,0.25,289.28028301283973
0.8999999999999999,1.0,0.1,0.1,0.05,0.3,0.25,305.28857027895765
0.8999999999999999,1.0,0.01,10.0,0.05,0.3,0.25,314.8445087944447
0.8999999999999999,1.0,1.0,1e-06,0.05,0.3,0.25,271.78682411030996
0.8999999999999999,1.0,0.01,1.0,0.05,0.3,0.25,335.8953480286304
0.8999999999999999,1.0,1.0,0.0001,0.05,0.3,0.25,280.04051629478926
0.8999999999999999,1.0,0.1,1.0,0.05,0.3,0.25,340.9571961372847
0.8999999999999999,1.0,1.0,0.001,0.05,0.3,0.25,285.5591814367134
0.8999999999999999,1.0,1.0,0.1,0.05,0.3,0.25,309.3626349171698
0.8999999999999999,1.0,10.0,1e-06,0.05,0.3,0.25,265.30875136823965
0.8999999999999999,1.0,1.0,1e-05,0.05,0.3,0.25,275.3649224125588
0.8999999999999999,1.0,0.1,10.0,0.05,0.3,0.25,319.2366482496422
0.8999999999999999,1.0,1.0,10.0,0.05,0.3,0.25,320.1428600217831
0.8999999999999999,1.0,10.0,1e-05,0.05,0.3,0.25,268.429146181632
0.8999999999999999,1.0,1.0,0.01,0.05,0.3,0.25,293.629657356922
0.9999999999999999,1.0,1e-06,1e-05,0.05,0.3,0.25,251.95975472262404
0.8999999999999999,1.0,1.0,1.0,0.05,0.3,0.25,346.47423423663
0.9999999999999999,1.0,1e-06,1e-06,0.05,0.3,0.25,249.54905097731998
0.8999999999999999,1.0,10.0,0.01,0.05,0.3,0.25,287.1388294853953
0.8999999999999999,1.0,10.0,10.0,0.05,0.3,0.25,325.51372497489785
0.9999999999999999,1.0,1e-06,0.0001,0.05,0.3,0.25,254.90959291202293
0.8999999999999999,1.0,10.0,0.0001,0.05,0.3,0.25,272.90749873284915
0.9999999999999999,1.0,1e-06,0.001,0.05,0.3,0.25,258.22031209749
0.9999999999999999,1.0,1e-05,1e-05,0.05,0.3,0.25,255.69557949706865
0.9999999999999999,1.0,1e-06,1.0,0.05,0.3,0.25,279.2362761804956
0.8999999999999999,1.0,10.0,0.001,0.05,0.3,0.25,278.13532427893466
0.9999999999999999,1.0,1e-05,0.0001,0.05,0.3,0.25,258.8683096801101
0.9999999999999999,1.0,1e-06,10.0,0.05,0.3,0.25,278.8207164034298
0.8999999999999999,1.0,10.0,0.1,0.05,0.3,0.25,308.3438694141725
0.9999999999999999,1.0,1e-05,0.001,0.05,0.3,0.25,262.45094125056926
0.9999999999999999,1.0,1e-06,0.01,0.05,0.3,0.25,261.9935182692333
0.9999999999999999,1.0,1e-06,0.1,0.05,0.3,0.25,267.8416475450263
0.9999999999999999,1.0,1e-05,0.01,0.05,0.3,0.25,266.68865658700145
0.9999999999999999,1.0,1e-05,1e-06,0.05,0.3,0.25,253.09497199857202
0.9999999999999999,1.0,1e-05,0.1,0.05,0.3,0.25,273.35872932732025
0.8999999999999999,1.0,10.0,1.0,0.05,0.3,0.25,352.4634636540327
0.9999999999999999,1.0,0.0001,1e-06,0.05,0.3,0.25,258.86489128535976
0.9999999999999999,1.0,1e-05,1.0,0.05,0.3,0.25,287.60492818331085
0.9999999999999999,1.0,0.0001,1e-05,0.05,0.3,0.25,261.785144744099
0.9999999999999999,1.0,0.0001,0.0001,0.05,0.3,0.25,265.3742243012169
0.9999999999999999,1.0,0.0001,0.01,0.05,0.3,0.25,274.5152918035458
0.9999999999999999,1.0,0.0001,0.1,0.05,0.3,0.25,282.90687823672744
0.9999999999999999,1.0,1e-05,10.0,0.05,0.3,0.25,282.2339767081941
0.9999999999999999,1.0,0.0001,1.0,0.05,0.3,0.25,303.5297083033523
0.9999999999999999,1.0,0.0001,0.001,0.05,0.3,0.25,269.47172437165597
0.9999999999999999,1.0,0.001,0.0001,0.05,0.3,0.25,274.4546738809229
0.9999999999999999,1.0,0.0001,10.0,0.05,0.3,0.25,290.19197611252804
0.9999999999999999,1.0,0.001,1e-06,0.05,0.3,0.25,266.98779047842305
0.9999999999999999,1.0,0.001,0.01,0.05,0.3,0.25,285.5765500660284
0.9999999999999999,1.0,0.001,10.0,0.05,0.3,0.25,305.38343606806825
0.9999999999999999,1.0,0.001,0.001,0.05,0.3,0.25,279.3013564829227
0.9999999999999999,1.0,0.001,1.0,0.05,0.3,0.25,326.94815418008415
0.9999999999999999,1.0,0.001,1e-05,0.05,0.3,0.25,270.28948760131385
0.9999999999999999,1.0,0.01,1e-06,0.05,0.3,0.25,276.275387438449
0.9999999999999999,1.0,0.01,1e-05,0.05,0.3,0.25,279.8266145935472
0.9999999999999999,1.0,0.01,0.0001,0.05,0.3,0.25,284.4898052076204
0.9999999999999999,1.0,0.001,0.1,0.05,0.3,0.25,296.4890811543312
0.9999999999999999,1.0,0.01,0.001,0.05,0.3,0.25,290.0100902669634
0.9999999999999999,1.0,0.01,0.1,0.05,0.3,0.25,311.4290164212008
0.9999999999999999,1.0,0.1,0.0001,0.05,0.3,0.25,286.6740479853286
0.9999999999999999,1.0,0.1,1e-06,0.05,0.3,0.25,278.3688837773418
0.9999999999999999,1.0,0.01,1.0,0.05,0.3,0.25,348.1390240716172
0.9999999999999999,1.0,0.1,0.1,0.05,0.3,0.25,315.0720563379274
0.9999999999999999,1.0,0.01,0.01,0.05,0.3,0.25,297.5811912593122
0.9999999999999999,1.0,1.0,1e-06,0.05,0.3,0.25,278.96968613911577
0.9999999999999999,1.0,0.1,10.0,0.05,0.3,0.25,329.5977091496277
0.9999999999999999,1.0,0.01,10.0,0.05,0.3,0.25,325.0626205787834
0.9999999999999999,1.0,0.1,1e-05,0.05,0.3,0.25,281.9430947973866
0.9999999999999999,1.0,0.1,0.001,0.05,0.3,0.25,292.3134257401767
0.9999999999999999,1.0,1.0,1e-05,0.05,0.3,0.25,282.6596672546645
0.9999999999999999,1.0,1.0,0.001,0.05,0.3,0.25,293.25303839506137
0.9999999999999999,1.0,1.0,0.01,0.05,0.3,0.25,302.2020027743343
0.9999999999999999,1.0,0.1,0.01,0.05,0.3,0.25,300.26482024993555
0.9999999999999999,1.0,1.0,0.0001,0.05,0.3,0.25,287.51838577820877
0.9999999999999999,1.0,10.0,1e-06,0.05,0.3,0.25,272.18341105650336
0.9999999999999999,1.0,0.1,1.0,0.05,0.3,0.25,353.1470330695226
0.9999999999999999,1.0,1.0,1.0,0.05,0.3,0.25,358.83935464435666
0.9999999999999999,1.0,1.0,0.1,0.05,0.3,0.25,319.4143496963864
0.9999999999999999,1.0,10.0,0.0001,0.05,0.3,0.25,279.9201484347492
1.0999999999999999,1.0,1e-06,1e-06,0.05,0.3,0.25,255.53497474778104
1.0999999999999999,1.0,1e-06,1e-05,0.05,0.3,0.25,258.0347610968555
0.9999999999999999,1.0,1.0,10.0,0.05,0.3,0.25,330.54121016340224
0.9999999999999999,1.0,10.0,0.001,0.05,0.3,0.25,285.3168732259174
0.9999999999999999,1.0,10.0,1e-05,0.05,0.3,0.25,275.3671257436547
0.9999999999999999,1.0,10.0,10.0,0.05,0.3,0.25,336.35271087467623
1.0999999999999999,1.0,1e-06,0.0001,0.05,0.3,0.25,261.1044335251322
1.0999999999999999,1.0,1e-06,0.01,0.05,0.3,0.25,268.61327899442057
1.0999999999999999,1.0,1e-05,1e-06,0.05,0.3,0.25,259.1375752033743
1.0999999999999999,1.0,1e-05,0.0001,0.05,0.3,0.25,265.1384883150127
1.0999999999999999,1.0,1e-06,1.0,0.05,0.3,0.25,286.9211759267375
1.0999999999999999,1.0,1e-05,1e-05,0.05,0.3,0.25,261.8344977287582
0.9999999999999999,1.0,10.0,1.0,0.05,0.3,0.25,366.984404366589
1.0999999999999999,1.0,1e-05,0.001,0.05,0.3,0.25,268.8657095081978
0.9999999999999999,1.0,10.0,0.01,0.05,0.3,0.25,295.5082608045367
1.0999999999999999,1.0,1e-06,0.001,0.05,0.3,0.25,264.54604067027867
1.0999999999999999,1.0,1e-05,0.01,0.05,0.3,0.25,273.403838089124
1.0999999999999999,1.0,1e-06,10.0,0.05,0.3,0.25,286.5401880700137
1.0999999999999999,1.0,1e-06,0.1,0.05,0.3,0.25,274.90596603140614
0.9999999999999999,1.0,10.0,0.1,0.05,0.3,0.25,318.8823403002703
1.0999999999999999,1.0,1e-05,1.0,0.05,0.3,0.25,295.84612189718064
1.0999999999999999,1.0,0.0001,1e-05,0.05,0.3,0.25,268.08545207417836
1.0999999999999999,1.0,0.0001,0.0001,0.05,0.3,0.25,271.81562193505573
1.0999999999999999,1.0,1e-05,0.1,0.05,0.3,0.25,280.59089352257826
1.0999999999999999,1.0,0.0001,0.01,0.05,0.3,0.25,281.5235791806689
1.0999999999999999,1.0,0.0001,0.001,0.05,0.3,0.25,276.070579815125
1.0999999999999999,1.0,0.0001,0.1,0.05,0.3,0.25,290.53132124806933
1.0999999999999999,1.0,0.001,1e-05,0.05,0.3,0.25,276.8175191496725
1.0999999999999999,1.0,0.0001,1e-06,0.05,0.3,0.25,265.05621025131035
1.0999999999999999,1.0,0.001,0.0001,0.05,0.3,0.25,281.16253935600815
1.0999999999999999,1.0,0.001,1e-06,0.05,0.3,0.25,273.39916327064213
1.0999999999999999,1.0,0.001,0.001,0.05,0.3,0.25,286.20746710007734
1.0999999999999999,1.0,0.001,0.1,0.05,0.3,0.25,304.8895602013966
1.0999999999999999,1.0,1e-05,10.0,0.05,0.3,0.25,290.087746078818
1.0999999999999999,1.0,0.0001,1.0,0.05,0.3,0.25,312.81137340739
1.0999999999999999,1.0,0.0001,10.0,0.05,0.3,0.25,298.3846163797387
1.0999999999999999,1.0,0.001,10.0,0.05,0.3,0.25,314.0702032066987
1.0999999999999999,1.0,0.001,0.01,0.05,0.3,0.25,292.9685369723769
1.0999999999999999,1.0,0.01,1e-05,0.05,0.3,0.25,286.62127657850675
1.0999999999999999,1.0,0.01,0.001,0.05,0.3,0.25,297.20267237928294
1.0999999999999999,1.0,0.01,0.01,0.05,0.3,0.25,305.4010808990995
1.0999999999999999,1.0,0.01,0.0001,0.05,0.3,0.25,291.4422006360498
1.0999999999999999,1.0,0.01,1.0,0.05,0.3,0.25,359.4167165490964
1.0999999999999999,1.0,0.01,0.1,0.05,0.3,0.25,320.56644156611907
1.0999999999999999,1.0,0.01,1e-06,0.05,0.3,0.25,282.97358851539246
1.0999999999999999,1.0,0.1,1e-05,0.05,0.3,0.25,288.7954249511382
1.0999999999999999,1.0,0.1,0.1,0.05,0.3,0.25,324.46112057276844
1.0999999999999999,1.0,0.1,0.01,0.05,0.3,0.25,308.1914823478732
1.0999999999999999,1.0,0.001,1.0,0.05,0.3,0.25,337.32476099159027
1.0999999999999999,1.0,1.0,1e-06,0.05,0.3,0.25,285.73700084147134
1.0999999999999999,1.0,0.1,0.001,0.05,0.3,0.25,299.566899098336
1.0999999999999999,1.0,0.1,10.0,0.05,0.3,0.25,339.4796641575642
1.0999999999999999,1.0,1.0,1e-05,0.05,0.3,0.25,289.5205336214006
1.0999999999999999,1.0,1.0,0.0001,0.05,0.3,0.25,294.5212805530753
1.0999999999999999,1.0,1.0,0.001,0.05,0.3,0.25,300.51173942786187
1.0999999999999999,1.0,0.1,1e-06,0.05,0.3,0.25,285.1406805070733
1.0999999999999999,1.0,0.1,0.0001,0.05,0.3,0.25,293.68191516303057
1.0999999999999999,1.0,0.01,10.0,0.05,0.3,0.25,334.78535840691245
1.0999999999999999,1.0,1.0,0.01,0.05,0.3,0.25,310.30690827666467
1.0999999999999999,1.0,1.0,1.0,0.05,0.3,0.25,370.97469527615476
1.0999999999999999,1.0,0.1,1.0,0.05,0.3,0.25,365.0065231985718
1.0999999999999999,1.0,10.0,0.0001,0.05,0.3,0.25,286.53554123730544
1.0999999999999999,1.0,1.0,10.0,0.05,0.3,0.25,340.4604794134404
1.0999999999999999,1.0,10.0,1e-06,0.05,0.3,0.25,278.6480416976066
1.2,1.0,1e-06,1e-06,0.05,0.3,0.25,261.1243762296064
1.0999999999999999,1.0,10.0,1e-05,0.05,0.3,0.25,281.859901356107
1.2,1.0,1e-06,0.001,0.05,0.3,0.25,270.453670520159
1.2,1.0,1e-06,1e-05,0.05,0.3,0.25,263.7083828031788
1.0999999999999999,1.0,10.0,0.1,0.05,0.3,0.25,329.26349606788955
1.2,1.0,1e-06,0.0001,0.05,0.3,0.25,266.8925405358334
1.0999999999999999,1.0,1.0,0.1,0.05,0.3,0.25,329.12267464078826
1.0999999999999999,1.0,10.0,10.0,0.05,0.3,0.25,346.5274523047266
1.2,1.0,1e-06,0.01,0.05,0.3,0.25,274.78114915433116
1.0999999999999999,1.0,10.0,1.0,0.05,0.3,0.25,380.2123142725061
1.0999999999999999,1.0,10.0,0.001,0.05,0.3,0.25,292.1216552067811
1.0999999999999999,1.0,10.0,0.01,0.05,0.3,0.25,303.6261373910893
1.2,1.0,1e-05,1e-05,0.05,0.3,0.25,267.57971875161
1.2,1.0,1e-05,1e-06,0.05,0.3,0.25,264.7919184739384
1.2,1.0,1e-06,0.1,0.05,0.3,0.25,281.5151383005848
1.2,1.0,1e-05,0.0001,0.05,0.3,0.25,270.9963188788299
1.2,1.0,1e-06,1.0,0.05,0.3,0.25,294.28579911172994
1.2,1.0,1e-05,0.001,0.05,0.3,0.25,274.84819756068435
