Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),x_CO2,x_H2O,Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_23,1131.3132141430206,M5,6371000.0,5.972e+24,29924.95035326531,0.00028505945770910943,0.6093289460373451,0.05,0.6666,True,0.77,False,0.55,True,True,392.156,Success
run_18,2034.6691051913365,M5,6371000.0,5.972e+24,388507.31950790307,0.008396406576428029,0.0001368796983849473,0.05,0.6666,True,0.77,False,0.55,True,True,454.049,Success
run_20,1572.4151465448388,M5,6371000.0,5.972e+24,26701.70535493688,0.004954920292216241,0.00281429074929846,0.05,0.6666,True,0.77,False,0.55,True,True,388.777,Success
run_21,524.4206113105183,M5,6371000.0,5.972e+24,80035.69630239444,0.004421831480097657,0.0001771546236771652,0.05,0.6666,True,0.77,False,0.55,True,True,283.886,Success
run_28,847.8987931792036,M5,6371000.0,5.972e+24,796392.0585792422,0.07556710800670045,2.031634940431102e-06,0.05,0.6666,True,0.77,False,0.55,True,True,376.487,Success
run_14,1327.9708748469611,M5,6371000.0,5.972e+24,14093.913945368735,0.035062265742662385,6.421061408988963e-05,0.05,0.6666,True,0.77,False,0.55,True,True,362.257,Success
run_25,1064.1815046866755,M5,6371000.0,5.972e+24,17524.37552023825,0.35911476471660053,2.1296984435168654e-05,0.05,0.6666,True,0.77,False,0.55,True,True,348.095,Success
run_30,736.2619727338317,M5,6371000.0,5.972e+24,89466.82155464479,1.0367912288260793e-05,0.17665053432676525,0.05,0.6666,True,0.77,False,0.55,True,True,359.102,Success
run_29,788.0642427264726,M5,6371000.0,5.972e+24,79728.29846807575,0.0012229086312822016,0.8628810229961377,0.05,0.6666,True,0.77,False,0.55,True,True,436.393,Success
run_32,417.4486620054891,M5,6371000.0,5.972e+24,183090.62128157567,0.07667617313283503,0.052753537543465595,0.05,0.6666,True,0.77,False,0.55,True,True,348.85,Success
run_26,1369.4451645360105,M5,6371000.0,5.972e+24,11126.213758443026,0.026952905068946115,6.864501240147605e-05,0.05,0.6666,True,0.77,False,0.55,True,True,363.674,Success
run_27,953.7069079133557,M5,6371000.0,5.972e+24,43030.12747208435,3.6023331312391696e-05,2.626531150934573e-05,0.05,0.6666,True,0.77,False,0.55,True,True,329.13,Success
run_34,394.8799956052343,M5,6371000.0,5.972e+24,52689.70465827091,0.36854077322841877,1.4626317268538048e-06,0.05,0.6666,True,0.77,False,0.55,True,True,264.186,Success
run_36,456.5199594762451,M5,6371000.0,5.972e+24,208199.66185979682,1.948946247890583e-05,0.004857420551683661,0.05,0.6666,True,0.77,False,0.55,True,True,296.471,Success
run_37,1540.2412974689014,M5,6371000.0,5.972e+24,23777.514383699116,4.631365473885242e-05,0.5447991946892082,0.05,0.6666,True,0.77,False,0.55,True,True,418.854,Success
run_31,1234.8993258407393,M5,6371000.0,5.972e+24,178623.0258314407,0.0029807988406989143,5.773627110313125e-05,0.05,0.6666,True,0.77,False,0.55,True,True,370.202,Success
run_38,1774.7375375934992,M5,6371000.0,5.972e+24,116019.40495033022,0.004894117451371952,0.1812176503152457,0.05,0.6666,True,0.77,False,0.55,True,True,555.84,Success
run_43,1859.2958197959422,M5,6371000.0,5.972e+24,62028.22327031247,1.647025890180422e-06,0.028787254473247866,0.05,0.6666,True,0.77,False,0.55,True,True,423.322,Success
run_33,730.9665708354248,M5,6371000.0,5.972e+24,399006.3016090749,0.004140390337261351,4.7624309876053204e-06,0.05,0.6666,True,0.77,False,0.55,True,True,335.737,Success
run_35,378.730390948719,M5,6371000.0,5.972e+24,88557.85907251974,0.00014812435132115356,1.0314760312536154e-05,0.05,0.6666,True,0.77,False,0.55,True,True,256.914,Success
run_39,296.64330600635185,M5,6371000.0,5.972e+24,40159.49604917271,0.07848467986622518,0.0001580973589873868,0.05,0.6666,True,0.77,False,0.55,True,True,250.486,Success
run_42,152.38407542227634,M5,6371000.0,5.972e+24,14450.51349634562,8.675875455420633e-05,0.046194109374999875,0.05,0.6666,True,0.77,False,0.55,True,True,217.655,Success
run_40,1964.785775548596,M5,6371000.0,5.972e+24,69692.54401327494,9.992135745761581e-06,6.482588608033043e-06,0.05,0.6666,True,0.77,False,0.55,True,True,394.077,Success
run_41,1348.3448188529428,M5,6371000.0,5.972e+24,774533.9421033743,0.00011467929258861142,1.6849181834908515e-06,0.05,0.6666,True,0.77,False,0.55,True,True,376.475,Success
run_45,550.7474021849471,M5,6371000.0,5.972e+24,236530.01146965625,1.1665071101107787e-05,0.1413297393069371,0.05,0.6666,True,0.77,False,0.55,True,True,372.627,Success
run_44,1179.733931516133,M5,6371000.0,5.972e+24,283703.92173043475,0.11723690448582327,5.636846972340118e-05,0.05,0.6666,True,0.77,False,0.55,True,True,390.937,Success
run_48,1422.0595146022767,M5,6371000.0,5.972e+24,143569.5871864186,0.1056911166258639,0.7087826668276812,0.05,0.6666,True,0.77,False,0.55,True,True,548.608,Success
run_47,1945.6929016998054,M5,6371000.0,5.972e+24,18126.210853272594,0.0001912145748092896,2.1347334968075324e-06,0.05,0.6666,True,0.77,False,0.55,True,True,391.506,Success
run_50,2008.7092424661375,M5,6371000.0,5.972e+24,830298.5527333978,0.00017187598366475793,0.09969129750330676,0.05,0.6666,True,0.77,False,0.55,True,True,614.978,Success
run_52,1390.2297072811857,M5,6371000.0,5.972e+24,976787.95519448,0.006247898319798509,0.03080481554851131,0.05,0.6666,True,0.77,False,0.55,True,True,549.27,Success
run_46,680.855958564912,M5,6371000.0,5.972e+24,120663.37798861893,0.012091895150542176,2.7352894377047688e-05,0.05,0.6666,True,0.77,False,0.55,True,True,320.685,Success
run_51,1157.6237078553925,M5,6371000.0,5.972e+24,555145.9995165272,0.026439131017225292,0.3833478306554119,0.05,0.6666,True,0.77,False,0.55,True,True,581.957,Success
run_54,708.9393743180746,M5,6371000.0,5.972e+24,256707.81974567726,5.386534998211091e-06,0.000305622017626791,0.05,0.6666,True,0.77,False,0.55,True,True,322.264,Success
run_53,1549.1961608694291,M5,6371000.0,5.972e+24,307575.25297848,4.353965746266962e-05,0.2858939436878075,0.05,0.6666,True,0.77,False,0.55,True,True,559.816,Success
run_49,1906.0388482189871,M5,6371000.0,5.972e+24,56871.54342976757,4.8132674058050864e-05,4.080190906647983e-05,0.05,0.6666,True,0.77,False,0.55,True,True,394.707,Success
run_57,1669.439035980126,M5,6371000.0,5.972e+24,348882.09830681013,2.4066136197754035e-06,0.3822597808494171,0.05,0.6666,True,0.77,False,0.55,True,True,578.118,Success
run_59,1146.9527824230627,M5,6371000.0,5.972e+24,244811.6265578466,2.3407905595193187e-06,0.0009511267681631201,0.05,0.6666,True,0.77,False,0.55,True,True,365.716,Success
run_58,1719.6401792685779,M5,6371000.0,5.972e+24,39341.85616394905,0.0004979816489715238,0.0029594180850196516,0.05,0.6666,True,0.77,False,0.55,True,True,401.644,Success
run_55,560.4847097013782,M5,6371000.0,5.972e+24,18535.72088686572,0.33103005126689944,0.6236230855866921,0.05,0.6666,True,0.77,False,0.55,True,True,326.778,Success
run_65,1122.0766435174432,M5,6371000.0,5.972e+24,280972.2544449503,1.0822176134727826e-05,0.0028811590192022213,0.05,0.6666,True,0.77,False,0.55,True,True,377.186,Success
run_62,1856.6432451441106,M5,6371000.0,5.972e+24,98991.2958276556,0.006639700197610799,0.04645593128319981,0.05,0.6666,True,0.77,False,0.55,True,True,503.025,Success
run_64,1707.6085933565691,M5,6371000.0,5.972e+24,203094.78712277612,0.15232667881978526,0.16414358497254145,0.05,0.6666,True,0.77,False,0.55,True,True,558.906,Success
run_56,217.51247189833845,M5,6371000.0,5.972e+24,152701.48983246507,6.250608051866354e-05,3.105102537499772e-06,0.05,0.6666,True,0.77,False,0.55,True,True,225.171,Success
run_68,459.1657144196982,M5,6371000.0,5.972e+24,590106.240748012,2.5061890504989348e-05,0.0018489273115932553,0.05,0.6666,True,0.77,False,0.55,True,True,302.854,Success
run_69,202.58394114000663,M5,6371000.0,5.972e+24,13309.781542046258,0.00012836988882555767,0.35789027963427017,0.05,0.6666,True,0.77,False,0.55,True,True,236.929,Success
run_63,580.746241740959,M5,6371000.0,5.972e+24,91695.6777141613,0.0008593319122415348,3.170682024025114e-05,0.05,0.6666,True,0.77,False,0.55,True,True,284.361,Success
run_61,1556.4420830511983,M5,6371000.0,5.972e+24,28330.73499087613,0.011238039342576944,7.71020748022051e-06,0.05,0.6666,True,0.77,False,0.55,True,True,377.105,Success
run_60,418.99803703438647,M5,6371000.0,5.972e+24,817224.5149641896,0.00032700090055666264,0.060726625533548066,0.05,0.6666,True,0.77,False,0.55,True,True,372.096,Success
run_66,437.2372425508015,M5,6371000.0,5.972e+24,477394.1474007543,0.0001591614443768237,3.1855136312068084e-05,0.05,0.6666,True,0.77,False,0.55,True,True,288.768,Success
run_72,1842.8124528534686,M5,6371000.0,5.972e+24,231426.46236812734,0.0009722753472366402,0.007218861922102936,0.05,0.6666,True,0.77,False,0.55,True,True,485.995,Success
run_74,1325.9861332152097,M5,6371000.0,5.972e+24,115291.70062312865,6.238160633345582e-06,0.06549336732324583,0.05,0.6666,True,0.77,False,0.55,True,True,429.61,Success
run_76,2001.6934025101136,M5,6371000.0,5.972e+24,54901.205653109966,0.08660346698564599,0.05175576861319714,0.05,0.6666,True,0.77,False,0.55,True,True,513.057,Success
run_71,564.5172584242159,M5,6371000.0,5.972e+24,190829.1259573367,0.004385298473025359,0.28264250876550234,0.05,0.6666,True,0.77,False,0.55,True,True,418.995,Success
run_70,423.3761910213918,M5,6371000.0,5.972e+24,30961.990191769048,0.09564892267537589,0.0012394825534628156,0.05,0.6666,True,0.77,False,0.55,True,True,270.839,Success
run_67,1345.8726363385663,M5,6371000.0,5.972e+24,28153.47231454898,2.2481167807240916e-06,0.00015205522408050397,0.05,0.6666,True,0.77,False,0.55,True,True,359.744,Success
run_77,1530.386846300986,M5,6371000.0,5.972e+24,13743.784212534401,0.4527251280118967,0.1573764714622094,0.05,0.6666,True,0.77,False,0.55,True,True,429.55,Success
run_73,1083.1797862782862,M5,6371000.0,5.972e+24,10826.514838030536,0.07174530174037391,2.9738057122362185e-05,0.05,0.6666,True,0.77,False,0.55,True,True,343.823,Success
run_80,1450.0956075515305,M5,6371000.0,5.972e+24,779821.2629959106,0.08100113419910875,0.3622853768259963,0.05,0.6666,True,0.77,False,0.55,True,True,621.773,Success
run_83,632.7673021297795,M5,6371000.0,5.972e+24,354547.0425434603,2.377915062776548e-05,0.025977378201677705,0.05,0.6666,True,0.77,False,0.55,True,True,367.32,Success
run_75,1297.8985535748714,M5,6371000.0,5.972e+24,10068.280313775233,1.3336314469734467e-05,0.0001950331590883303,0.05,0.6666,True,0.77,False,0.55,True,True,353.855,Success
run_82,2019.776133385691,M5,6371000.0,5.972e+24,37877.56440977828,3.4089700228155574e-06,0.197336903972013,0.05,0.6666,True,0.77,False,0.55,True,True,456.294,Success
run_79,586.0898354611777,M5,6371000.0,5.972e+24,68538.70033959956,0.013126142615182508,0.00019148172130179815,0.05,0.6666,True,0.77,False,0.55,True,True,289.768,Success
run_78,139.3213942978706,M5,6371000.0,5.972e+24,312447.4694387181,0.20477781124039418,2.3440067584865902e-05,0.05,0.6666,True,0.77,False,0.55,True,True,224.861,Success
run_85,1084.2742789826852,M5,6371000.0,5.972e+24,678607.3269507915,3.3710746389508223e-06,0.002594474177738319,0.05,0.6666,True,0.77,False,0.55,True,True,406.557,Success
run_81,1175.1946585993874,M5,6371000.0,5.972e+24,347107.83293956926,2.453127427175335e-05,4.966934234176582e-06,0.05,0.6666,True,0.77,False,0.55,True,True,355.93,Success
run_86,968.4775879646827,M5,6371000.0,5.972e+24,319055.83046999655,6.0610475520926215e-05,0.29597712001158155,0.05,0.6666,True,0.77,False,0.55,True,True,518.759,Success
run_91,1388.7341939315809,M5,6371000.0,5.972e+24,13379.732966628839,0.008049757008474809,0.29151746272656526,0.05,0.6666,True,0.77,False,0.55,True,True,390.294,Success
run_90,998.4465033661709,M5,6371000.0,5.972e+24,155251.42165584213,0.00015147263875335472,0.9755840183208017,0.05,0.6666,True,0.77,False,0.55,True,True,515.858,Success
run_84,1144.366361737246,M5,6371000.0,5.972e+24,66254.43789322377,0.23383890702345875,0.01129932960925538,0.05,0.6666,True,0.77,False,0.55,True,True,390.483,Success
run_87,1142.6568510782959,M5,6371000.0,5.972e+24,46907.10507554012,2.5903414350738974e-05,5.945452734819291e-06,0.05,0.6666,True,0.77,False,0.55,True,True,343.032,Success
run_96,351.5724179501707,M5,6371000.0,5.972e+24,207240.40845067514,0.024778252760402148,0.0025255708361655964,0.05,0.6666,True,0.77,False,0.55,True,True,304.004,Success
run_89,1453.4724017957333,M5,6371000.0,5.972e+24,17101.876750435404,3.3539003806985114e-05,0.0007776820053073372,0.05,0.6666,True,0.77,False,0.55,True,True,369.106,Success
run_95,1617.7427883496723,M5,6371000.0,5.972e+24,871445.5405418935,0.015387452458619751,0.38728270075525245,0.05,0.6666,True,0.77,False,0.55,True,True,652.328,Success
run_99,850.2352701566502,M5,6371000.0,5.972e+24,125285.09985321139,1.732437049171291e-05,0.0020245071278691936,0.05,0.6666,True,0.77,False,0.55,True,True,337.589,Success
run_98,505.4600168586321,M5,6371000.0,5.972e+24,163210.51594050252,0.16468139216873864,2.019435983713361e-06,0.05,0.6666,True,0.77,False,0.55,True,True,295.558,Success
run_92,1189.6034754219986,M5,6371000.0,5.972e+24,76270.32480407982,0.2500214562682403,0.0013894135083874634,0.05,0.6666,True,0.77,False,0.55,True,True,385.914,Success
run_94,489.3243342122248,M5,6371000.0,5.972e+24,22727.961486003187,0.0019482241232442411,0.0010380592744594658,0.05,0.6666,True,0.77,False,0.55,True,True,268.835,Success
run_93,682.581804155024,M5,6371000.0,5.972e+24,164006.87876387322,0.00010115557649282717,3.656256549544367e-05,0.05,0.6666,True,0.77,False,0.55,True,True,316.406,Success
run_101,1872.1320329852917,M5,6371000.0,5.972e+24,161677.2438759552,8.034803489240373e-05,0.0008333641503472232,0.05,0.6666,True,0.77,False,0.55,True,True,421.676,Success
run_104,1339.9599860472288,M5,6371000.0,5.972e+24,40204.87105398393,0.00020953265815974273,0.31538517465172594,0.05,0.6666,True,0.77,False,0.55,True,True,415.358,Success
run_103,643.1546597898366,M5,6371000.0,5.972e+24,50771.95666944185,4.418930502297719e-06,0.008399687585661692,0.05,0.6666,True,0.77,False,0.55,True,True,306.122,Success
run_97,1656.1411330662422,M5,6371000.0,5.972e+24,70334.21127988384,0.03410599689764783,1.7210183785748276e-06,0.05,0.6666,True,0.77,False,0.55,True,True,391.572,Success
run_106,1015.1059793524466,M5,6371000.0,5.972e+24,126742.3135921803,0.00013235901751213684,0.00028088766992041434,0.05,0.6666,True,0.77,False,0.55,True,True,352.197,Success
run_100,759.269168323244,M5,6371000.0,5.972e+24,67644.5263789106,0.00034633101859709263,0.0001847128536185927,0.05,0.6666,True,0.77,False,0.55,True,True,319.461,Success
run_102,727.6350319833364,M5,6371000.0,5.972e+24,284595.3488960072,0.006434549995069851,5.0733047426741245e-06,0.05,0.6666,True,0.77,False,0.55,True,True,331.634,Success
run_110,403.9497754900473,M5,6371000.0,5.972e+24,549809.2044726977,0.0006870581348024582,0.013038688210612416,0.05,0.6666,True,0.77,False,0.55,True,True,322.013,Success
run_112,843.0550579889546,M5,6371000.0,5.972e+24,63894.75687032254,0.0004479903870756181,0.013352495263407189,0.05,0.6666,True,0.77,False,0.55,True,True,343.043,Success
run_111,1067.3943180786978,M5,6371000.0,5.972e+24,257408.0003479618,0.014045094170351515,0.006151380730256401,0.05,0.6666,True,0.77,False,0.55,True,True,441.194,Success
run_108,483.70839799652344,M5,6371000.0,5.972e+24,101480.7308824459,0.009153795130297036,0.00011444911546548848,0.05,0.6666,True,0.77,False,0.55,True,True,282.994,Success
run_105,1118.8102342940815,M5,6371000.0,5.972e+24,24296.430199059527,0.01432244109016867,0.00500261291605566,0.05,0.6666,True,0.77,False,0.55,True,True,357.631,Success
run_107,1826.1022827051024,M5,6371000.0,5.972e+24,24322.162159601536,1.1928066266084159e-06,2.95640637858252e-05,0.05,0.6666,True,0.77,False,0.55,True,True,385.42,Success
run_109,1559.86264753319,M5,6371000.0,5.972e+24,100539.31504798266,3.243878186798111e-06,8.861771393466126e-05,0.05,0.6666,True,0.77,False,0.55,True,True,380.766,Success
run_115,1631.1343912054454,M5,6371000.0,5.972e+24,460626.2242454189,0.0006390923307780868,2.924095227321982e-05,0.05,0.6666,True,0.77,False,0.55,True,True,414.04,Success
run_117,1451.5753321303227,M5,6371000.0,5.972e+24,617873.668368397,0.004755718962387511,0.0004103059371292879,0.05,0.6666,True,0.77,False,0.55,True,True,473.662,Success
run_118,1779.261344011288,M5,6371000.0,5.972e+24,200258.36907441393,0.0007958436613270393,0.7536388122804571,0.05,0.6666,True,0.77,False,0.55,True,True,581.004,Success
run_116,712.6997948507734,M5,6371000.0,5.972e+24,891409.5816967161,0.09088011377150962,0.006772300270400986,0.05,0.6666,True,0.77,False,0.55,True,True,499.677,Success
run_113,1401.526212992964,M5,6371000.0,5.972e+24,15383.255933344162,1.0960787362934013e-06,0.000703500895051758,0.05,0.6666,True,0.77,False,0.55,True,True,363.939,Success
run_120,1128.6109890338007,M5,6371000.0,5.972e+24,19381.572222762243,7.740890865666513e-05,0.0006137113103970776,0.05,0.6666,True,0.77,False,0.55,True,True,346.196,Success
run_122,1192.9422402098792,M5,6371000.0,5.972e+24,17464.371633143706,0.8049299539992163,0.0006294785943016082,0.05,0.6666,True,0.77,False,0.55,True,True,364.857,Success
run_121,922.3348589243143,M5,6371000.0,5.972e+24,21677.046115991714,0.016890087433746197,2.054507962662634e-06,0.05,0.6666,True,0.77,False,0.55,True,True,329.622,Success
run_114,1864.9086287457471,M5,6371000.0,5.972e+24,10691.207529865522,0.0038121418737334305,0.00012769621615660613,0.05,0.6666,True,0.77,False,0.55,True,True,390.68,Success
run_119,991.3309905407914,M5,6371000.0,5.972e+24,47848.373074899275,0.009867877631970277,3.282641977803686e-06,0.05,0.6666,True,0.77,False,0.55,True,True,337.928,Success
run_123,1199.0250060544026,M5,6371000.0,5.972e+24,24475.760665831884,7.51015566227834e-06,1.2652313661025465e-06,0.05,0.6666,True,0.77,False,0.55,True,True,345.331,Success
run_124,637.7465709495958,M5,6371000.0,5.972e+24,35002.92616324646,0.00019687865588718944,1.6841170675954896e-05,0.05,0.6666,True,0.77,False,0.55,True,True,277.938,Success
run_127,447.0449567001435,M5,6371000.0,5.972e+24,73370.29553982252,0.5438499144822583,2.159440349239781e-06,0.05,0.6666,True,0.77,False,0.55,True,True,278.541,Success
run_128,1552.9222969246307,M5,6371000.0,5.972e+24,936088.1789945214,0.0001530214671048055,0.0003307036664521431,0.05,0.6666,True,0.77,False,0.55,True,True,441.161,Success
run_126,380.64842380197507,M5,6371000.0,5.972e+24,48855.88729015256,0.025656595270776027,0.1084798096565171,0.05,0.6666,True,0.77,False,0.55,True,True,292.911,Success
run_129,1047.541214059742,M5,6371000.0,5.972e+24,442917.55017430714,3.885858571434126e-06,0.010004873884564768,0.05,0.6666,True,0.77,False,0.55,True,True,421.814,Success
run_130,1791.178825573058,M5,6371000.0,5.972e+24,71556.69247359732,0.00020683398992568346,0.16818101581794445,0.05,0.6666,True,0.77,False,0.55,True,True,485.62,Success
run_131,822.2073202264081,M5,6371000.0,5.972e+24,909989.5863603315,0.00019307613854140242,0.002790771904774554,0.05,0.6666,True,0.77,False,0.55,True,True,407.835,Success
run_125,1215.0508822762022,M5,6371000.0,5.972e+24,319212.0532309258,0.0001233849676359293,2.4378918171222822e-05,0.05,0.6666,True,0.77,False,0.55,True,True,365.673,Success
run_135,549.0712418166358,M5,6371000.0,5.972e+24,24154.722749721746,8.519997622294226e-05,0.044449965149355744,0.05,0.6666,True,0.77,False,0.55,True,True,298.73,Success
run_138,610.5773772547586,M5,6371000.0,5.972e+24,143177.04114176848,0.00047848346118534765,0.0042138409430226755,0.05,0.6666,True,0.77,False,0.55,True,True,321.315,Success
run_133,545.653652433431,M5,6371000.0,5.972e+24,33507.16732204812,0.0006587512839616914,0.0010235564653749377,0.05,0.6666,True,0.77,False,0.55,True,True,278.207,Success
run_134,1427.4967202632454,M5,6371000.0,5.972e+24,127361.81481731992,0.029939166111704184,0.00014714895752346408,0.05,0.6666,True,0.77,False,0.55,True,True,393.308,Success
run_132,1894.7769368123445,M5,6371000.0,5.972e+24,739140.5237289214,0.0003994894711027695,2.8730350432061293e-06,0.05,0.6666,True,0.77,False,0.55,True,True,414.775,Success
run_136,1263.6204746732087,M5,6371000.0,5.972e+24,12320.70054405391,9.170673718951096e-06,1.2609268366302526e-05,0.05,0.6666,True,0.77,False,0.55,True,True,349.994,Success
run_141,1475.3909455094122,M5,6371000.0,5.972e+24,171326.70336724227,0.00019807854409561654,0.0004443141190838752,0.05,0.6666,True,0.77,False,0.55,True,True,395.892,Success
run_140,1766.9935805495581,M5,6371000.0,5.972e+24,447046.8796247312,0.005087041858321726,0.0047700282982689884,0.05,0.6666,True,0.77,False,0.55,True,True,543.933,Success
run_142,2028.6966519644675,M5,6371000.0,5.972e+24,893467.3855679408,2.9932526517981477e-05,0.0008966556926213475,0.05,0.6666,True,0.77,False,0.55,True,True,500.203,Success
run_137,2003.7455761587553,M5,6371000.0,5.972e+24,16784.25643874394,0.5642386424099841,1.235800772395746e-06,0.05,0.6666,True,0.77,False,0.55,True,True,411.703,Success
run_139,1285.0910853298717,M5,6371000.0,5.972e+24,35599.49279994682,1.65622475399341e-05,9.593940790191965e-06,0.05,0.6666,True,0.77,False,0.55,True,True,352.863,Success
run_147,273.77150184223166,M5,6371000.0,5.972e+24,423678.79720296623,0.0012963007572649188,0.015704144831618,0.05,0.6666,True,0.77,False,0.55,True,True,277.753,Success
run_143,372.28479166768716,M5,6371000.0,5.972e+24,129687.12389684675,0.001341257038535861,2.2741197527058625e-05,0.05,0.6666,True,0.77,False,0.55,True,True,263.988,Success
run_146,481.4560191370067,M5,6371000.0,5.972e+24,214291.47033500692,0.0004561344230603103,2.164176204214392e-05,0.05,0.6666,True,0.77,False,0.55,True,True,282.784,Success
run_149,826.8833016549275,M5,6371000.0,5.972e+24,307944.58794527425,0.002333680825724065,0.0002336062977615809,0.05,0.6666,True,0.77,False,0.55,True,True,357.216,Success
run_145,893.3578538034285,M5,6371000.0,5.972e+24,94601.20436547553,0.019045998778429028,2.0763174511015543e-05,0.05,0.6666,True,0.77,False,0.55,True,True,337.527,Success
run_144,723.9502985620946,M5,6371000.0,5.972e+24,65067.185999680216,0.6100132426302614,3.1278385998745457e-06,0.05,0.6666,True,0.77,False,0.55,True,True,326.738,Success
run_150,1666.6150298992343,M5,6371000.0,5.972e+24,106297.37845561159,0.00011614439114072539,0.002320069331374293,0.05,0.6666,True,0.77,False,0.55,True,True,407.992,Success
run_151,876.3993831799302,M5,6371000.0,5.972e+24,58429.14442792997,8.434540479247477e-06,0.003657967637340018,0.05,0.6666,True,0.77,False,0.55,True,True,331.235,Success
run_153,466.6970766290523,M5,6371000.0,5.972e+24,72603.92587264108,3.6265391932686946e-06,0.0012020319662697134,0.05,0.6666,True,0.77,False,0.55,True,True,282.395,Success
run_148,403.2861645749465,M5,6371000.0,5.972e+24,455378.618171225,0.04570516426102086,7.885293659790935e-06,0.05,0.6666,True,0.77,False,0.55,True,True,293.713,Success
run_155,1027.2835032821404,M5,6371000.0,5.972e+24,13992.179769270242,0.01019318977515867,0.1537259581839121,0.05,0.6666,True,0.77,False,0.55,True,True,359.541,Success
run_159,1575.498258771338,M5,6371000.0,5.972e+24,41705.69738770118,0.0029053016590622122,0.0035378659946116455,0.05,0.6666,True,0.77,False,0.55,True,True,399.331,Success
run_152,410.4529112383545,M5,6371000.0,5.972e+24,437370.985347786,0.03949007081372471,0.06265930662770496,0.05,0.6666,True,0.77,False,0.55,True,True,359.35,Success
