Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),x_CO2,x_H2O,Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_47,1481.1678591726065,G2,6371000.0,5.972e+24,102645.39888600468,0.006362360203568265,0.1886318748396676,0.05,0.25,True,0.77,False,0.55,True,True,335.858,Success
run_48,1709.4129008001287,G2,6371000.0,5.972e+24,31317.248863649904,0.16587656249317242,3.037540110647056e-05,0.05,0.25,True,0.77,False,0.55,True,True,277.656,Success
run_49,2039.705089471511,G2,6371000.0,5.972e+24,28556.97159132995,0.004979440807314443,0.0005038422716070767,0.05,0.25,True,0.77,False,0.55,True,True,283.457,Success
run_51,812.1528108481559,G2,6371000.0,5.972e+24,37365.86624513136,4.482891347232441e-05,3.092757585258596e-05,0.05,0.25,True,0.77,False,0.55,True,True,230.306,Success
run_53,660.0452501069607,G2,6371000.0,5.972e+24,33352.705633266436,0.0012093291268346286,8.650243107973829e-05,0.05,0.25,True,0.77,False,0.55,True,True,222.344,Success
run_52,1327.841341368488,G2,6371000.0,5.972e+24,64449.13726460138,0.0016554496379953384,0.017549440955755526,0.05,0.25,True,0.77,False,0.55,True,True,288.056,Success
run_54,1371.551034363503,G2,6371000.0,5.972e+24,42667.02546431257,0.0032474453214834122,2.035655626279183e-06,0.05,0.25,True,0.77,False,0.55,True,True,261.723,Success
run_50,1456.4307705615124,G2,6371000.0,5.972e+24,182201.59541212444,3.7009881093210274e-06,0.9786937611402204,0.05,0.25,True,0.77,False,0.55,True,True,349.583,Success
run_55,624.0918523482967,G2,6371000.0,5.972e+24,606332.5750423137,0.00029772741789316204,0.0003135121313515872,0.05,0.25,True,0.77,False,0.55,True,True,261.743,Success
run_56,1119.8067126165236,G2,6371000.0,5.972e+24,939954.0148007703,0.0031294898571170905,0.00018272106866603987,0.05,0.25,True,0.77,False,0.55,True,True,340.19,Success
run_57,1331.5754258787533,G2,6371000.0,5.972e+24,867019.4651638075,0.0006695422527657266,0.03501740969458309,0.05,0.25,True,0.77,False,0.55,True,True,380.382,Success
run_59,1345.8947233318665,G2,6371000.0,5.972e+24,31432.851405880894,0.000488579239104933,0.0003069025444292544,0.05,0.25,True,0.77,False,0.55,True,True,261.014,Success
run_58,1472.713294253086,G2,6371000.0,5.972e+24,440158.1757493915,1.31119735439882e-06,0.0038774824369678267,0.05,0.25,True,0.77,False,0.55,True,True,344.216,Success
run_60,1355.6612921021783,G2,6371000.0,5.972e+24,29158.38417864857,1.435680430270549e-05,0.0032814518691712292,0.05,0.25,True,0.77,False,0.55,True,True,265.092,Success
run_63,1764.0100558278675,G2,6371000.0,5.972e+24,619911.8276960596,0.00037393199779958713,1.5522905311289038e-06,0.05,0.25,True,0.77,False,0.55,True,True,296.946,Success
run_61,1711.5656176683783,G2,6371000.0,5.972e+24,602668.991464457,0.007140691426047804,0.005438133132600325,0.05,0.25,True,0.77,False,0.55,True,True,372.887,Success
run_66,809.0627626430072,G2,6371000.0,5.972e+24,355515.3814741196,0.00025179274689996855,0.10352473812343678,0.05,0.25,True,0.77,False,0.55,True,True,339.517,Success
run_62,985.8660808349126,G2,6371000.0,5.972e+24,247429.42110031506,0.1848122994345004,0.005986346671746483,0.05,0.25,True,0.77,False,0.55,True,True,329.904,Success
run_64,1638.475732718459,G2,6371000.0,5.972e+24,13553.840533542922,0.03275760156811416,0.030234886187188153,0.05,0.25,True,0.77,False,0.55,True,True,275.489,Success
run_67,1030.8083776891917,G2,6371000.0,5.972e+24,12571.11677413815,4.6815752111329805e-05,3.114971123117013e-06,0.05,0.25,True,0.77,False,0.55,True,True,237.332,Success
run_65,1487.1765846454848,G2,6371000.0,5.972e+24,475486.97848718887,0.0003283959758054724,0.002238351970579053,0.05,0.25,True,0.77,False,0.55,True,True,349.512,Success
run_68,838.9499011768677,G2,6371000.0,5.972e+24,54603.55769724404,0.8215202609813299,0.4665946887800195,0.05,0.25,True,0.77,False,0.55,True,True,291.145,Success
run_70,1979.6583958103881,G2,6371000.0,5.972e+24,538704.9489560643,7.0651896355141875e-06,0.2420171250919842,0.05,0.25,True,0.77,False,0.55,True,True,394.976,Success
run_75,760.4027205295063,G2,6371000.0,5.972e+24,154086.57057143998,0.013815141049287794,0.1129646140717408,0.05,0.25,True,0.77,False,0.55,True,True,308.079,Success
run_72,1509.7500756322304,G2,6371000.0,5.972e+24,61032.15836517228,0.08797766368593138,0.001646804035747566,0.05,0.25,True,0.77,False,0.55,True,True,287.038,Success
run_69,1985.1931298503769,G2,6371000.0,5.972e+24,455921.3772019756,0.002566871211931382,0.06724102332240108,0.05,0.25,True,0.77,False,0.55,True,True,389.184,Success
run_71,1881.2316105450827,G2,6371000.0,5.972e+24,62019.849640590954,0.7602859150861468,0.00012609557092685395,0.05,0.25,True,0.77,False,0.55,True,True,294.174,Success
run_73,246.18295829534605,G2,6371000.0,5.972e+24,296709.84947236575,0.0021922920524834687,0.002524303807996257,0.05,0.25,True,0.77,False,0.55,True,True,219.946,Success
run_74,1275.4924957070878,G2,6371000.0,5.972e+24,189239.1664699937,0.00016735566910457372,0.00014877598638172256,0.05,0.25,True,0.77,False,0.55,True,True,277.066,Success
run_76,1231.139234735765,G2,6371000.0,5.972e+24,51874.64274973392,0.0016213385311206043,0.21535675081636896,0.05,0.25,True,0.77,False,0.55,True,True,293.968,Success
run_78,1125.3120511415755,G2,6371000.0,5.972e+24,22402.451355064262,0.6485346513600799,6.691604455548427e-05,0.05,0.25,True,0.77,False,0.55,True,True,256.186,Success
run_77,1838.4061660677721,G2,6371000.0,5.972e+24,952490.1622472383,3.2815277544530355e-06,0.040509966213545266,0.05,0.25,True,0.77,False,0.55,True,True,395.885,Success
run_79,208.876990735218,G2,6371000.0,5.972e+24,248586.11029306066,0.1635256057452129,0.00013880489953588948,0.05,0.25,True,0.77,False,0.55,True,True,190.779,Success
run_80,1530.7622157249616,G2,6371000.0,5.972e+24,11444.378611013519,0.003965975983607683,4.613142546706443e-06,0.05,0.25,True,0.77,False,0.55,True,True,259.049,Success
run_81,1679.3262473165323,G2,6371000.0,5.972e+24,373752.5936648975,0.00012514329247907007,0.00011109636382046661,0.05,0.25,True,0.77,False,0.55,True,True,330.227,Success
run_83,701.7303515229906,G2,6371000.0,5.972e+24,11388.695767019852,0.1903933919265768,0.04584623224856259,0.05,0.25,True,0.77,False,0.55,True,True,240.157,Success
run_82,911.6880321610059,G2,6371000.0,5.972e+24,48235.38687759695,0.001542628284191982,0.09746706466507776,0.05,0.25,True,0.77,False,0.55,True,True,274.846,Success
run_84,1377.3442551208072,G2,6371000.0,5.972e+24,25120.19961468375,2.0220740297010487e-05,0.23935699854013998,0.05,0.25,True,0.77,False,0.55,True,True,281.197,Success
run_85,1218.693301047216,G2,6371000.0,5.972e+24,52831.571874456116,0.036996113836984416,9.440421044972302e-06,0.05,0.25,True,0.77,False,0.55,True,True,262.057,Success
run_86,1005.121450399712,G2,6371000.0,5.972e+24,41259.7285222281,1.3753420472235326e-06,2.4045258643940786e-05,0.05,0.25,True,0.77,False,0.55,True,True,240.877,Success
run_87,1640.6022186845282,G2,6371000.0,5.972e+24,44137.9045367043,0.027914503348720268,0.013985886471843099,0.05,0.25,True,0.77,False,0.55,True,True,291.45,Success
run_88,226.7763324503288,G2,6371000.0,5.972e+24,13879.185151156407,2.2404177234589697e-05,0.04300500130952081,0.05,0.25,True,0.77,False,0.55,True,True,184.28,Success
run_89,185.06158879835104,G2,6371000.0,5.972e+24,170449.97281974187,1.3964277619484649e-05,5.885055569898046e-05,0.05,0.25,True,0.77,False,0.55,True,True,170.991,Success
run_91,221.044748769072,G2,6371000.0,5.972e+24,82114.0920820554,0.4510262242218993,0.0035212948254813503,0.05,0.25,True,0.77,False,0.55,True,True,198.897,Success
run_90,1561.3372170532743,G2,6371000.0,5.972e+24,141749.77395729144,0.0007586271932160743,0.04673825912380503,0.05,0.25,True,0.77,False,0.55,True,True,338.313,Success
run_93,246.79290551098612,G2,6371000.0,5.972e+24,987555.4334302436,0.11005773251589437,2.5957276141360282e-05,0.05,0.25,True,0.77,False,0.55,True,True,206.813,Success
run_94,895.8816292402647,G2,6371000.0,5.972e+24,207592.26444962062,2.2059022126746167e-06,0.0029964802006740353,0.05,0.25,True,0.77,False,0.55,True,True,271.264,Success
run_95,1788.9135742678302,G2,6371000.0,5.972e+24,300179.8455867587,0.00045104414669879374,3.5617437083528735e-05,0.05,0.25,True,0.77,False,0.55,True,True,297.894,Success
run_92,1778.1431284547145,G2,6371000.0,5.972e+24,789149.8725629216,6.134956954524553e-05,0.01720664431890374,0.05,0.25,True,0.77,False,0.55,True,True,384.68,Success
run_96,941.9582359174135,G2,6371000.0,5.972e+24,51126.2979157527,0.0004811734107744531,0.10867124759715094,0.05,0.25,True,0.77,False,0.55,True,True,276.309,Success
run_97,1978.6727124764498,G2,6371000.0,5.972e+24,267708.2634124289,0.0015652148059492204,0.3729227691092168,0.05,0.25,True,0.77,False,0.55,True,True,383.453,Success
run_98,1089.388502125209,G2,6371000.0,5.972e+24,35617.03111019496,0.0052132220698848045,6.451244186151658e-05,0.05,0.25,True,0.77,False,0.55,True,True,251.713,Success
run_99,858.8145163160531,G2,6371000.0,5.972e+24,38983.20077902848,0.0018060934451755433,7.951154506097743e-06,0.05,0.25,True,0.77,False,0.55,True,True,235.881,Success
run_100,186.8042806062244,G2,6371000.0,5.972e+24,468697.1200051703,3.524202490915024e-06,2.3256196482621455e-05,0.05,0.25,True,0.77,False,0.55,True,True,176.681,Success
run_102,615.9023926426137,G2,6371000.0,5.972e+24,149579.059642229,1.0965761241718416e-06,0.012987444422393659,0.05,0.25,True,0.77,False,0.55,True,True,255.181,Success
run_104,1806.4589783172908,G2,6371000.0,5.972e+24,76594.97546267242,0.23043459599197716,0.04351931133298776,0.05,0.25,True,0.77,False,0.55,True,True,341.621,Success
run_101,2013.4038035969859,G2,6371000.0,5.972e+24,152740.33863368293,0.05503791251192885,0.002725148480796511,0.05,0.25,True,0.77,False,0.55,True,True,349.019,Success
run_103,1280.5716702943112,G2,6371000.0,5.972e+24,389069.4893742256,0.9512312072699296,0.007745421234629006,0.05,0.25,True,0.77,False,0.55,True,True,351.58,Success
run_106,260.6525238013719,G2,6371000.0,5.972e+24,128243.46609704106,5.679751455799105e-06,6.964955278192708e-06,0.05,0.25,True,0.77,False,0.55,True,True,175.901,Success
run_105,712.9136557938461,G2,6371000.0,5.972e+24,33189.03578573754,4.824485173025964e-05,0.7285247415501072,0.05,0.25,True,0.77,False,0.55,True,True,264.049,Success
run_108,669.9584855404169,G2,6371000.0,5.972e+24,49581.137392043514,0.024759026962479336,0.00014714126078387008,0.05,0.25,True,0.77,False,0.55,True,True,232.64,Success
run_107,1868.6050243112295,G2,6371000.0,5.972e+24,72120.66503432351,0.020982193371965642,0.00280154847166265,0.05,0.25,True,0.77,False,0.55,True,True,328.03,Success
run_111,340.3788315381204,G2,6371000.0,5.972e+24,58997.70258218167,0.06042346320441049,0.00010324516559655064,0.05,0.25,True,0.77,False,0.55,True,True,197.886,Success
run_109,1658.8109321977904,G2,6371000.0,5.972e+24,36664.75876300045,1.6343191768353624e-05,9.13966155486521e-06,0.05,0.25,True,0.77,False,0.55,True,True,265.842,Success
run_110,1341.2337419993976,G2,6371000.0,5.972e+24,407943.8603833582,0.00035756209253528186,0.0009473340466333544,0.05,0.25,True,0.77,False,0.55,True,True,333.596,Success
run_112,396.6116999519142,G2,6371000.0,5.972e+24,63520.68137481009,0.0003388003937547098,0.0017493126594104805,0.05,0.25,True,0.77,False,0.55,True,True,212.976,Success
run_119,706.4020819307174,G2,6371000.0,5.972e+24,71614.50466271068,0.1507936559816678,0.925867776286537,0.05,0.25,True,0.77,False,0.55,True,True,315.833,Success
run_113,216.21870193003303,G2,6371000.0,5.972e+24,14640.478511638414,0.034565429801480946,2.287551975560044e-05,0.05,0.25,True,0.77,False,0.55,True,True,165.518,Success
run_114,1262.063893419445,G2,6371000.0,5.972e+24,25796.621820059485,0.008734793856401952,0.1943752237386802,0.05,0.25,True,0.77,False,0.55,True,True,282.236,Success
run_115,663.7641267100885,G2,6371000.0,5.972e+24,17863.39802766545,0.00021076677195748864,0.17774592784261387,0.05,0.25,True,0.77,False,0.55,True,True,244.421,Success
run_118,1127.4285733012725,G2,6371000.0,5.972e+24,159590.97354098296,0.08588082219396553,0.04280355901717854,0.05,0.25,True,0.77,False,0.55,True,True,330.733,Success
run_117,2023.9885463969222,G2,6371000.0,5.972e+24,28045.2893161018,3.721561828292433e-05,0.00017473353113444024,0.05,0.25,True,0.77,False,0.55,True,True,277.811,Success
run_116,1702.5064840491,G2,6371000.0,5.972e+24,171005.87433790864,0.003214361238127264,0.3507966537885922,0.05,0.25,True,0.77,False,0.55,True,True,359.0,Success
run_120,200.54294141619403,G2,6371000.0,5.972e+24,20574.1698526121,0.007946870379539396,8.910412625061861e-05,0.05,0.25,True,0.77,False,0.55,True,True,163.588,Success
run_121,1401.9160510011661,G2,6371000.0,5.972e+24,345315.0817704224,0.0012602344474369307,0.022415010889260737,0.05,0.25,True,0.77,False,0.55,True,True,353.15,Success
run_122,766.5493915567404,G2,6371000.0,5.972e+24,28189.899866899348,0.039064855960275986,0.13855965222131697,0.05,0.25,True,0.77,False,0.55,True,True,263.24,Success
run_123,175.2835170024007,G2,6371000.0,5.972e+24,631489.040234739,3.9232494043673565e-06,0.0020043791633298654,0.05,0.25,True,0.77,False,0.55,True,True,206.594,Success
run_126,206.88316951316702,G2,6371000.0,5.972e+24,69491.94966644395,0.007455221705566122,0.0006059171264290816,0.05,0.25,True,0.77,False,0.55,True,True,180.311,Success
run_125,1879.816975045085,G2,6371000.0,5.972e+24,78634.09526525936,0.00043321444407945866,0.028715123936695,0.05,0.25,True,0.77,False,0.55,True,True,336.136,Success
run_127,914.862872061953,G2,6371000.0,5.972e+24,18499.079968368816,0.09988051902141869,0.07244322654426506,0.05,0.25,True,0.77,False,0.55,True,True,260.006,Success
run_124,1594.2891034140926,G2,6371000.0,5.972e+24,106676.99982752823,0.39679581705735384,0.0006308831840416567,0.05,0.25,True,0.77,False,0.55,True,True,326.227,Success
run_128,1006.2300469243046,G2,6371000.0,5.972e+24,58855.47130454933,4.639108183487184e-06,2.1873758760425017e-05,0.05,0.25,True,0.77,False,0.55,True,True,243.179,Success
run_130,579.7559737810966,G2,6371000.0,5.972e+24,136140.4522841209,4.070750813187388e-05,0.0022246136748129354,0.05,0.25,True,0.77,False,0.55,True,True,242.842,Success
run_129,1383.587544024613,G2,6371000.0,5.972e+24,308644.25223815604,3.938985889551224e-06,0.47904589927047936,0.05,0.25,True,0.77,False,0.55,True,True,358.143,Success
run_131,1940.3162310335392,G2,6371000.0,5.972e+24,227109.85000994158,8.756148401831145e-06,0.00011290146318770329,0.05,0.25,True,0.77,False,0.55,True,True,328.474,Success
run_132,1393.8909257199643,G2,6371000.0,5.972e+24,380213.8949846513,0.000290073499742757,5.027298764421629e-06,0.05,0.25,True,0.77,False,0.55,True,True,279.832,Success
run_137,655.6577798177343,G2,6371000.0,5.972e+24,282166.413166705,0.015438770339802106,0.035732729134905154,0.05,0.25,True,0.77,False,0.55,True,True,303.119,Success
run_135,436.859151273659,G2,6371000.0,5.972e+24,40769.71171124256,0.0003405426356913949,5.135413746146334e-05,0.05,0.25,True,0.77,False,0.55,True,True,199.665,Success
run_133,740.2382709444163,G2,6371000.0,5.972e+24,157741.90163577942,1.7449446580495957e-06,6.025783034904478e-05,0.05,0.25,True,0.77,False,0.55,True,True,236.105,Success
run_136,1306.6070911054298,G2,6371000.0,5.972e+24,16694.407552471224,0.00013555798010042233,0.25668081673864657,0.05,0.25,True,0.77,False,0.55,True,True,273.457,Success
run_134,1544.1068445446176,G2,6371000.0,5.972e+24,61208.097413815485,0.5322315238316582,0.008859354175068184,0.05,0.25,True,0.77,False,0.55,True,True,297.61,Success
run_141,344.2956052925474,G2,6371000.0,5.972e+24,462241.95876564225,4.3325667284013905e-06,0.0059371928063456595,0.05,0.25,True,0.77,False,0.55,True,True,237.779,Success
run_144,282.07077824219937,G2,6371000.0,5.972e+24,195850.2140368309,0.0020231285663502327,0.030655171652557767,0.05,0.25,True,0.77,False,0.55,True,True,238.472,Success
run_138,920.2219100080175,G2,6371000.0,5.972e+24,87114.22807214408,0.029612056032726545,0.0009228498763452793,0.05,0.25,True,0.77,False,0.55,True,True,264.705,Success
run_139,1313.8751798625062,G2,6371000.0,5.972e+24,37844.333927595486,0.02134954917990295,1.0710165836343988e-06,0.05,0.25,True,0.77,False,0.55,True,True,261.342,Success
run_143,794.4499339094971,G2,6371000.0,5.972e+24,18013.272757272134,2.788450951599198e-06,1.469498854552188e-06,0.05,0.25,True,0.77,False,0.55,True,True,223.742,Success
run_142,1562.7229941587643,G2,6371000.0,5.972e+24,26562.341041758842,3.404598231172734e-05,0.0003493744595695076,0.05,0.25,True,0.77,False,0.55,True,True,265.809,Success
run_140,2004.7076534171854,G2,6371000.0,5.972e+24,448295.0104002832,0.17127699382744344,8.468872661173572e-06,0.05,0.25,True,0.77,False,0.55,True,True,352.512,Success
run_145,557.6015677743496,G2,6371000.0,5.972e+24,41863.45349439638,1.551381713627384e-06,2.842129813477677e-05,0.05,0.25,True,0.77,False,0.55,True,True,209.192,Success
run_150,806.3294073536138,G2,6371000.0,5.972e+24,76979.38192196342,0.00017402200631916887,0.15854253860172526,0.05,0.25,True,0.77,False,0.55,True,True,286.381,Success
run_152,446.18908565312694,G2,6371000.0,5.972e+24,683778.2966477129,0.007858170763425987,0.06318688043213204,0.05,0.25,True,0.77,False,0.55,True,True,321.92,Success
run_146,704.5089160412655,G2,6371000.0,5.972e+24,553545.4890199864,0.1468773719622672,0.045059431127054024,0.05,0.25,True,0.77,False,0.55,True,True,349.154,Success
run_148,249.95796953396615,G2,6371000.0,5.972e+24,228753.87713253876,0.09433767006802339,5.606575043701297e-06,0.05,0.25,True,0.77,False,0.55,True,True,183.333,Success
run_147,1770.3627536561678,G2,6371000.0,5.972e+24,191199.3500969741,2.6212221575190235e-06,0.047927342039947696,0.05,0.25,True,0.77,False,0.55,True,True,349.493,Success
run_149,434.91371564466726,G2,6371000.0,5.972e+24,318053.8856913758,6.480105840752273e-05,2.062855435815485e-05,0.05,0.25,True,0.77,False,0.55,True,True,211.69,Success
run_151,251.75767152835454,G2,6371000.0,5.972e+24,675508.7731676844,2.0381571948510904e-06,4.094855734814007e-06,0.05,0.25,True,0.77,False,0.55,True,True,183.787,Success
run_156,431.9395894518238,G2,6371000.0,5.972e+24,129746.33755113282,0.00813223881543085,0.06529537736911588,0.05,0.25,True,0.77,False,0.55,True,True,260.709,Success
run_153,414.7807896957877,G2,6371000.0,5.972e+24,575063.6211239694,1.2559432771481503e-05,0.2686006299138581,0.05,0.25,True,0.77,False,0.55,True,True,325.305,Success
run_155,1741.9063692155755,G2,6371000.0,5.972e+24,120664.86525401023,0.48922523320784395,4.182782593026129e-06,0.05,0.25,True,0.77,False,0.55,True,True,292.393,Success
run_154,964.5996027050763,G2,6371000.0,5.972e+24,935087.0791745255,0.0008376610374353501,0.0010892408040552126,0.05,0.25,True,0.77,False,0.55,True,True,339.318,Success
